,Date,weather.station,Station,lat,long,tract,Parking.plain,Parking,WalkScore,TransScore,TransRoutes,NumBikeshare,post,DoW,origin.tract,destination.tract,origin,destination,treatment,dest.long,dest.lat,distance,Vehicles,school.population,K12,College,event,Precip,Travel.Time.per.Mile..Minutes.Mile.,Mon,Wed,Thur,Fri,Sat,Sun,month,June,Aug,Sept
7356,8/15/19,DEKALB-PEACHTREE AIRPORT,Chamblee  ,33.8879223,-84.3049086,212.04,free,1,63,8.6,9,0,1,Thursday,21204,21208,212.04,212.08,0,-84.3036535,33.9012348,0.923650452,525,720,689,10,0,0,3.536691459,0,0,1,0,0,0,8,0,1,0
7357,8/15/19,DEKALB-PEACHTREE AIRPORT,Candler Park ,33.7623471,-84.3410014,204.0,free,1,70,9.1,10,2,1,Thursday,204,205,204.0,205.0,1,-84.3416194,33.7526586,0.671102085,2305,677,468,128,0,0,5.513319188,0,0,1,0,0,0,8,0,1,0
7358,8/15/19,DEKALB-PEACHTREE AIRPORT,Decatur ,33.7746118,-84.29751,225.0,none,0,95,8.6,8,0,1,Thursday,225,227,225.0,227.0,0,-84.3039234,33.7604658,1.04567652,1810,2264,1544,434,0,0,3.745581535,0,0,1,0,0,0,8,0,1,0
7359,8/15/19,DEKALB-PEACHTREE AIRPORT,Avondale,33.7756856,-84.2817456,226.0,free,1,68,9.0,10,0,1,Thursday,226,230,226.0,230.0,0,-84.2684881,33.7708628,0.832076554,2015,1666,1202,255,0,0,6.509817682,0,0,1,0,0,0,8,0,1,0
7360,8/15/19,DEKALB-PEACHTREE AIRPORT,Candler Park ,33.7623471,-84.3410014,204.0,free,1,70,9.1,10,2,1,Thursday,204,203,204.0,203.0,1,-84.3300628,33.76617,0.682333634,2305,677,468,128,0,0,3.981434494,0,0,1,0,0,0,8,0,1,0
7361,8/15/19,DEKALB-PEACHTREE AIRPORT,Candler Park ,33.7623471,-84.3410014,204.0,free,1,70,9.1,10,2,1,Thursday,204,31,204.0,31.0,1,-84.3530446,33.7520808,0.991945806,2305,677,468,128,0,0,5.141409913,0,0,1,0,0,0,8,0,1,0
7362,8/15/19,DEKALB-PEACHTREE AIRPORT,Brookhaven  ,33.8596031,-84.3394018,214.05,free,1,74,8.1,5,0,1,Thursday,21405,21413,214.05,214.13,0,-84.3234915,33.8518694,1.058973442,2665,903,535,240,0,0,2.817193723,0,0,1,0,0,0,8,0,1,0
7363,8/15/19,DEKALB-PEACHTREE AIRPORT,Doraville  ,33.9026276,-84.2804662,213.01,free,1,54,7.6,15,0,1,Thursday,21301,21307,213.01,213.07,0,-84.2742641,33.890991,0.880161486,1750,936,627,218,0,0,2.669964589,0,0,1,0,0,0,8,0,1,0
7364,8/15/19,DEKALB-PEACHTREE AIRPORT,Candler Park ,33.7623471,-84.3410014,204.0,free,1,70,9.1,10,2,1,Thursday,204,202,204.0,202.0,1,-84.3401136,33.7755362,0.91372647,2305,677,468,128,0,0,2.973172779,0,0,1,0,0,0,8,0,1,0
7365,8/15/19,DEKALB-PEACHTREE AIRPORT,Kensington,33.7719453,-84.2510786,231.13,free,1,39,9.0,11,0,1,Thursday,23113,23112,231.13,231.12,0,-84.2386721,33.7648909,0.86430452,985,645,356,176,0,0,2.98891568,0,0,1,0,0,0,8,0,1,0
7366,8/15/19,DEKALB-PEACHTREE AIRPORT,Candler Park ,33.7623471,-84.3410014,204.0,free,1,70,9.1,10,2,1,Thursday,204,207,204.0,207.0,1,-84.3249841,33.7538959,1.090959477,2305,677,468,128,0,0,4.063701197,0,0,1,0,0,0,8,0,1,0
7367,8/15/19,FULTON CO-BROWN FLD ARPT,GWCC/Mercedes-Benz Stadium,33.756293,-84.397759,26.0,none,0,73,9.6,57,0,1,Thursday,26,38,26.0,38.0,1,-84.412023,33.7508286,0.903226219,615,556,333,164,0,0,6.08928293,0,0,1,0,0,0,8,0,1,0
7368,8/15/19,FULTON CO-BROWN FLD ARPT,Five Points,33.753826,-84.391571,35.0,none,0,96,9.8,56,4,1,Thursday,35,21,35.0,21.0,1,-84.3947712,33.7655324,0.830389688,460,374,9,365,0,0,9.814669084,0,0,1,0,0,0,8,0,1,0
7369,8/15/19,FULTON CO-BROWN FLD ARPT,Five Points,33.753826,-84.391571,35.0,none,0,96,9.8,56,4,1,Thursday,35,44,35.0,44.0,1,-84.4017693,33.7407725,1.076713952,460,374,9,365,0,0,3.668569533,0,0,1,0,0,0,8,0,1,0
7370,8/15/19,FULTON CO-BROWN FLD ARPT,Bankhead,33.7722776,-84.4294781,85.0,limited,1,24,8.1,5,0,1,Thursday,85,84,85.0,84.0,1,-84.4355748,33.7618564,0.801569313,505,420,306,90,0,0,3.846620975,0,0,1,0,0,0,8,0,1,0
7371,8/15/19,FULTON CO-BROWN FLD ARPT,North Avenue   ,33.771747,-84.38658,12.02,none,0,81,9.6,52,7,1,Thursday,1202,11,12.02,11.0,1,-84.3830169,33.7841633,0.882938589,2395,748,69,664,0,0,2.925835801,0,0,1,0,0,0,8,0,1,0
7372,8/15/19,FULTON CO-BROWN FLD ARPT,North Avenue   ,33.771747,-84.38658,12.02,none,0,81,9.6,52,7,1,Thursday,1202,1201,12.02,12.01,1,-84.380305,33.7763742,0.482302433,2395,748,69,664,0,0,4.043106287,0,0,1,0,0,0,8,0,1,0
7373,8/15/19,FULTON CO-BROWN FLD ARPT,Civic Center   ,33.766305,-84.387209,19.0,none,0,86,9.7,74,6,1,Thursday,19,28,19.0,28.0,1,-84.379399,33.758087,0.724454321,1055,3135,97,3038,0,0,3.335844093,0,0,1,0,0,0,8,0,1,0
7374,8/15/19,FULTON CO-BROWN FLD ARPT,West End   ,33.7360753,-84.4133953,42.0,free,1,86,9.5,14,2,1,Thursday,42,43,42.0,43.0,1,-84.4091076,33.745362,0.68808487,520,487,335,127,0,0,4.602145468,0,0,1,0,0,0,8,0,1,0
7375,8/15/19,FULTON CO-BROWN FLD ARPT,Ashby,33.756417,-84.4174518,25.0,free,1,66,9.3,9,1,1,Thursday,25,26,25.0,26.0,1,-84.4026296,33.7587958,0.868134672,605,609,296,289,0,0,4.953148561,0,0,1,0,0,0,8,0,1,0
7376,8/15/19,FULTON CO-BROWN FLD ARPT,West End   ,33.7360753,-84.4133953,42.0,free,1,86,9.5,14,2,1,Thursday,42,57,42.0,57.0,1,-84.403266,33.7319561,0.648612435,520,487,335,127,0,0,8.325464808,0,0,1,0,0,0,8,0,1,0
7377,8/15/19,FULTON CO-BROWN FLD ARPT,West End   ,33.7360753,-84.4133953,42.0,free,1,86,9.5,14,2,1,Thursday,42,62,42.0,62.0,1,-84.4217305,33.728483,0.711128055,520,487,335,127,0,0,4.546766661,0,0,1,0,0,0,8,0,1,0
7378,8/15/19,FULTON CO-BROWN FLD ARPT,West Lake,33.75287,-84.4445275,40.0,free,1,33,9.1,7,0,1,Thursday,40,84,40.0,84.0,1,-84.4355748,33.7618564,0.807129001,680,496,362,115,0,0,3.654929999,0,0,1,0,0,0,8,0,1,0
7379,8/15/19,FULTON CO-BROWN FLD ARPT,Ashby,33.756417,-84.4174518,25.0,free,1,66,9.3,9,1,1,Thursday,25,24,25.0,24.0,1,-84.4248089,33.7586698,0.450877979,605,609,296,289,0,0,5.988316413,0,0,1,0,0,0,8,0,1,0
7380,8/15/19,FULTON CO-BROWN FLD ARPT,West End   ,33.7360753,-84.4133953,42.0,free,1,86,9.5,14,2,1,Thursday,42,37,42.0,37.0,1,-84.4101331,33.7489884,0.912703842,520,487,335,127,0,0,5.916486542,0,0,1,0,0,0,8,0,1,0
7381,8/15/19,FULTON CO-BROWN FLD ARPT,Five Points,33.753826,-84.391571,35.0,none,0,96,9.8,56,4,1,Thursday,35,48,35.0,48.0,1,-84.3839375,33.7443312,0.789991202,460,374,9,365,0,0,4.346039962,0,0,1,0,0,0,8,0,1,0
7382,8/15/19,FULTON CO-BROWN FLD ARPT,West End   ,33.7360753,-84.4133953,42.0,free,1,86,9.5,14,2,1,Thursday,42,38,42.0,38.0,1,-84.412023,33.7508286,1.023544117,520,487,335,127,0,0,4.722154376,0,0,1,0,0,0,8,0,1,0
7383,8/15/19,FULTON CO-BROWN FLD ARPT,Civic Center   ,33.766305,-84.387209,19.0,none,0,86,9.7,74,6,1,Thursday,19,21,19.0,21.0,1,-84.3947712,33.7655324,0.438118182,1055,3135,97,3038,0,0,7.41808976,0,0,1,0,0,0,8,0,1,0
7384,8/15/19,FULTON CO-BROWN FLD ARPT,West End   ,33.7360753,-84.4133953,42.0,free,1,86,9.5,14,2,1,Thursday,42,41,42.0,41.0,1,-84.428069,33.7408497,0.90635505,520,487,335,127,0,0,1.710146592,0,0,1,0,0,0,8,0,1,0
7385,8/15/19,FULTON CO-BROWN FLD ARPT,Civic Center   ,33.766305,-84.387209,19.0,none,0,86,9.7,74,6,1,Thursday,19,26,19.0,26.0,1,-84.4026296,33.7587958,1.027685538,1055,3135,97,3038,0,0,10.47661592,0,0,1,0,0,0,8,0,1,0
7386,8/15/19,FULTON CO-BROWN FLD ARPT,GWCC/Mercedes-Benz Stadium,33.756293,-84.397759,26.0,none,0,73,9.6,57,0,1,Thursday,26,19,26.0,19.0,1,-84.3872629,33.7661963,0.912998751,615,556,333,164,0,0,9.620312545,0,0,1,0,0,0,8,0,1,0
7387,8/15/19,FULTON CO-BROWN FLD ARPT,GWCC/Mercedes-Benz Stadium,33.756293,-84.397759,26.0,none,0,73,9.6,57,0,1,Thursday,26,43,26.0,43.0,1,-84.4091076,33.745362,0.998848525,615,556,333,164,0,0,6.874582579,0,0,1,0,0,0,8,0,1,0
7388,8/15/19,FULTON CO-BROWN FLD ARPT,Five Points,33.753826,-84.391571,35.0,none,0,96,9.8,56,4,1,Thursday,35,28,35.0,28.0,1,-84.379399,33.758087,0.759522697,460,374,9,365,0,0,2.238247792,0,0,1,0,0,0,8,0,1,0
7389,8/15/19,FULTON CO-BROWN FLD ARPT,GWCC/Mercedes-Benz Stadium,33.756293,-84.397759,26.0,none,0,73,9.6,57,0,1,Thursday,26,44,26.0,44.0,1,-84.4017693,33.7407725,1.098061349,615,556,333,164,0,0,8.530185201,0,0,1,0,0,0,8,0,1,0
7390,8/15/19,FULTON CO-BROWN FLD ARPT,West Lake,33.75287,-84.4445275,40.0,free,1,33,9.1,7,0,1,Thursday,40,8302,40.0,83.02,1,-84.452286,33.7573898,0.54481956,680,496,362,115,0,0,5.38404556,0,0,1,0,0,0,8,0,1,0
7391,8/15/19,FULTON CO-BROWN FLD ARPT,Civic Center   ,33.766305,-84.387209,19.0,none,0,86,9.7,74,6,1,Thursday,19,35,19.0,35.0,1,-84.3916061,33.7508367,1.09942774,1055,3135,97,3038,0,0,4.805530317,0,0,1,0,0,0,8,0,1,0
7392,8/15/19,FULTON CO-BROWN FLD ARPT,North Avenue   ,33.771747,-84.38658,12.02,none,0,81,9.6,52,7,1,Thursday,1202,28,12.02,28.0,1,-84.379399,33.758087,1.031162008,2395,748,69,664,0,0,8.14614962,0,0,1,0,0,0,8,0,1,0
7393,8/15/19,FULTON CO-BROWN FLD ARPT,West End   ,33.7360753,-84.4133953,42.0,free,1,86,9.5,14,2,1,Thursday,42,44,42.0,44.0,1,-84.4017693,33.7407725,0.743491244,520,487,335,127,0,0,2.936595891,0,0,1,0,0,0,8,0,1,0
7394,8/15/19,FULTON CO-BROWN FLD ARPT,Vine City,33.7564788,-84.4035248,26.0,limited,1,60,9.6,57,0,1,Thursday,26,118,26.0,118.0,1,-84.4088781,33.7709168,1.045054327,615,556,333,164,0,0,4.290048102,0,0,1,0,0,0,8,0,1,0
7395,8/15/19,FULTON CO-BROWN FLD ARPT,Five Points,33.753826,-84.391571,35.0,none,0,96,9.8,56,4,1,Thursday,35,19,35.0,19.0,1,-84.3872629,33.7661963,0.890805976,460,374,9,365,0,0,4.059993718,0,0,1,0,0,0,8,0,1,0
7396,8/15/19,FULTON CO-BROWN FLD ARPT,North Avenue   ,33.771747,-84.38658,12.02,none,0,81,9.6,52,7,1,Thursday,1202,1001,12.02,10.01,1,-84.3902405,33.7828223,0.794469541,2395,748,69,664,0,0,3.50338583,0,0,1,0,0,0,8,0,1,0
7397,8/15/19,FULTON CO-BROWN FLD ARPT,Garnett   ,33.747845,-84.396415,35.0,none,0,79,9.8,56,4,1,Thursday,35,49,35.0,49.0,1,-84.3794479,33.7409122,1.087355927,460,374,9,365,0,0,3.341438845,0,0,1,0,0,0,8,0,1,0
7398,8/15/19,FULTON CO-BROWN FLD ARPT,Civic Center   ,33.766305,-84.387209,19.0,none,0,86,9.7,74,6,1,Thursday,19,1202,19.0,12.02,1,-84.3851557,33.776784,0.734391911,1055,3135,97,3038,0,0,4.538902569,0,0,1,0,0,0,8,0,1,0
7399,8/15/19,FULTON CO-BROWN FLD ARPT,GWCC/Mercedes-Benz Stadium,33.756293,-84.397759,26.0,none,0,73,9.6,57,0,1,Thursday,26,25,26.0,25.0,1,-84.4126613,33.7590745,0.878335539,615,556,333,164,0,0,5.426931345,0,0,1,0,0,0,8,0,1,0
7400,8/15/19,FULTON CO-BROWN FLD ARPT,GWCC/Mercedes-Benz Stadium,33.756293,-84.397759,26.0,none,0,73,9.6,57,0,1,Thursday,26,35,26.0,35.0,1,-84.3916061,33.7508367,0.517357888,615,556,333,164,0,0,11.2108081,0,0,1,0,0,0,8,0,1,0
7401,8/15/19,FULTON CO-BROWN FLD ARPT,Ashby,33.756417,-84.4174518,25.0,free,1,66,9.3,9,1,1,Thursday,25,39,25.0,39.0,1,-84.4220948,33.7500627,0.514285765,605,609,296,289,0,0,7.615739983,0,0,1,0,0,0,8,0,1,0
7402,8/15/19,FULTON CO-BROWN FLD ARPT,King Memorial,33.7502611,-84.3758206,119.0,none,0,91,9.7,54,11,1,Thursday,119,28,119.0,28.0,1,-84.379399,33.758087,0.579122156,1040,1134,107,1026,0,0,2.359893594,0,0,1,0,0,0,8,0,1,0
7403,8/15/19,FULTON CO-BROWN FLD ARPT,North Avenue   ,33.771747,-84.38658,12.02,none,0,81,9.6,52,7,1,Thursday,1202,19,12.02,19.0,1,-84.3872629,33.7661963,0.385948579,2395,748,69,664,0,0,12.17778808,0,0,1,0,0,0,8,0,1,0
7404,8/15/19,FULTON CO-BROWN FLD ARPT,Bankhead,33.7722776,-84.4294781,85.0,limited,1,24,8.1,5,0,1,Thursday,85,7,85.0,7.0,1,-84.4233152,33.7799333,0.637166314,505,420,306,90,0,0,5.231496484,0,0,1,0,0,0,8,0,1,0
7405,8/15/19,FULTON CO-BROWN FLD ARPT,GWCC/Mercedes-Benz Stadium,33.756293,-84.397759,26.0,none,0,73,9.6,57,0,1,Thursday,26,37,26.0,37.0,1,-84.4101331,33.7489884,0.87277905,615,556,333,164,0,0,6.721823426,0,0,1,0,0,0,8,0,1,0
7406,8/15/19,FULTON CO-BROWN FLD ARPT,Garnett   ,33.747845,-84.396415,35.0,none,0,79,9.8,56,4,1,Thursday,35,37,35.0,37.0,1,-84.4101331,33.7489884,0.792942439,460,374,9,365,0,0,9.227235561,0,0,1,0,0,0,8,0,1,0
7407,8/15/19,FULTON CO-BROWN FLD ARPT,West End   ,33.7360753,-84.4133953,42.0,free,1,86,9.5,14,2,1,Thursday,42,39,42.0,39.0,1,-84.4220948,33.7500627,1.089251813,520,487,335,127,0,0,2.922495326,0,0,1,0,0,0,8,0,1,0
7408,8/15/19,FULTON CO-BROWN FLD ARPT,North Avenue   ,33.771747,-84.38658,12.02,none,0,81,9.6,52,7,1,Thursday,1202,21,12.02,21.0,1,-84.3947712,33.7655324,0.637674281,2395,748,69,664,0,0,11.08193772,0,0,1,0,0,0,8,0,1,0
7409,8/15/19,FULTON CO-BROWN FLD ARPT,GWCC/Mercedes-Benz Stadium,33.756293,-84.397759,26.0,none,0,73,9.6,57,0,1,Thursday,26,36,26.0,36.0,1,-84.4029204,33.7518752,0.426018427,615,556,333,164,0,0,6.181266276,0,0,1,0,0,0,8,0,1,0
7410,8/15/19,FULTON CO-BROWN FLD ARPT,Ashby,33.756417,-84.4174518,25.0,free,1,66,9.3,9,1,1,Thursday,25,36,25.0,36.0,1,-84.4029204,33.7518752,0.892807687,605,609,296,289,0,0,6.645701446,0,0,1,0,0,0,8,0,1,0
7411,8/15/19,FULTON CO-BROWN FLD ARPT,Ashby,33.756417,-84.4174518,25.0,free,1,66,9.3,9,1,1,Thursday,25,37,25.0,37.0,1,-84.4101331,33.7489884,0.664227343,605,609,296,289,0,0,11.86842641,0,0,1,0,0,0,8,0,1,0
7412,8/15/19,FULTON CO-BROWN FLD ARPT,King Memorial,33.7502611,-84.3758206,119.0,none,0,91,9.7,54,11,1,Thursday,119,29,119.0,29.0,1,-84.3693491,33.7580053,0.652274411,1040,1134,107,1026,0,0,5.212530096,0,0,1,0,0,0,8,0,1,0
7413,8/15/19,FULTON CO-BROWN FLD ARPT,Ashby,33.756417,-84.4174518,25.0,free,1,66,9.3,9,1,1,Thursday,25,43,25.0,43.0,1,-84.4091076,33.745362,0.902796026,605,609,296,289,0,0,10.41209723,0,0,1,0,0,0,8,0,1,0
7414,8/15/19,FULTON CO-BROWN FLD ARPT,Midtown   ,33.780868,-84.386798,12.02,none,0,92,9.6,52,7,1,Thursday,1202,4,12.02,4.0,1,-84.3785105,33.7883241,0.702136433,2395,748,69,664,0,0,7.595864678,0,0,1,0,0,0,8,0,1,0
7415,8/15/19,FULTON CO-BROWN FLD ARPT,North Avenue   ,33.771747,-84.38658,12.02,none,0,81,9.6,52,7,1,Thursday,1202,13,12.02,13.0,1,-84.3715699,33.7761933,0.916202244,2395,748,69,664,0,0,4.711477944,0,0,1,0,0,0,8,0,1,0
7416,8/15/19,FULTON CO-BROWN FLD ARPT,Ashby,33.756417,-84.4174518,25.0,free,1,66,9.3,9,1,1,Thursday,25,23,25.0,23.0,1,-84.4186028,33.7672174,0.749997614,605,609,296,289,0,0,3.977790432,0,0,1,0,0,0,8,0,1,0
7417,8/15/19,FULTON CO-BROWN FLD ARPT,GWCC/Mercedes-Benz Stadium,33.756293,-84.397759,26.0,none,0,73,9.6,57,0,1,Thursday,26,119,26.0,119.0,1,-84.382691,33.7539369,0.881751218,615,556,333,164,0,0,8.505800557,0,0,1,0,0,0,8,0,1,0
7418,8/15/19,FULTON CO-BROWN FLD ARPT,Civic Center   ,33.766305,-84.387209,19.0,none,0,86,9.7,74,6,1,Thursday,19,119,19.0,119.0,1,-84.382691,33.7539369,0.894092433,1055,3135,97,3038,0,0,4.231478974,0,0,1,0,0,0,8,0,1,0
7419,8/15/19,FULTON CO-BROWN FLD ARPT,H.E. Holmes,33.754489,-84.4692986,81.02,free,1,43,9.1,14,0,1,Thursday,8102,8301,81.02,83.01,1,-84.4588616,33.7642262,0.902154503,1640,1736,1564,172,0,0,1.810480719,0,0,1,0,0,0,8,0,1,0
7420,8/15/19,FULTON CO-BROWN FLD ARPT,H.E. Holmes,33.754489,-84.4692986,81.02,free,1,43,9.1,14,0,1,Thursday,8102,8302,81.02,83.02,1,-84.452286,33.7573898,0.998746768,1640,1736,1564,172,0,0,3.354203595,0,0,1,0,0,0,8,0,1,0
7421,8/15/19,FULTON CO-BROWN FLD ARPT,Bankhead,33.7722776,-84.4294781,85.0,limited,1,24,8.1,5,0,1,Thursday,85,23,85.0,23.0,1,-84.4186028,33.7672174,0.716624607,505,420,306,90,0,0,8.605156178,0,0,1,0,0,0,8,0,1,0
7422,8/15/19,FULTON CO-BROWN FLD ARPT,Civic Center   ,33.766305,-84.387209,19.0,none,0,86,9.7,74,6,1,Thursday,19,1002,19.0,10.02,1,-84.3995394,33.7763249,0.991476734,1055,3135,97,3038,0,0,7.648523738,0,0,1,0,0,0,8,0,1,0
7423,8/15/19,FULTON CO-BROWN FLD ARPT,North Avenue   ,33.771747,-84.38658,12.02,none,0,81,9.6,52,7,1,Thursday,1202,18,12.02,18.0,1,-84.3780718,33.7663445,0.615621709,2395,748,69,664,0,0,9.015276627,0,0,1,0,0,0,8,0,1,0
7424,8/15/19,FULTON CO-BROWN FLD ARPT,Ashby,33.756417,-84.4174518,25.0,free,1,66,9.3,9,1,1,Thursday,25,38,25.0,38.0,1,-84.412023,33.7508286,0.496892337,605,609,296,289,0,0,5.534398085,0,0,1,0,0,0,8,0,1,0
7425,8/15/19,FULTON CO-BROWN FLD ARPT,King Memorial,33.7502611,-84.3758206,119.0,none,0,91,9.7,54,11,1,Thursday,119,32,119.0,32.0,1,-84.3650959,33.7498233,0.617555926,1040,1134,107,1026,0,0,4.803883409,0,0,1,0,0,0,8,0,1,0
7426,8/15/19,FULTON CO-BROWN FLD ARPT,GWCC/Mercedes-Benz Stadium,33.756293,-84.397759,26.0,none,0,73,9.6,57,0,1,Thursday,26,28,26.0,28.0,1,-84.379399,33.758087,1.063123455,615,556,333,164,0,0,10.2998386,0,0,1,0,0,0,8,0,1,0
7427,8/15/19,FULTON CO-BROWN FLD ARPT,Five Points,33.753826,-84.391571,35.0,none,0,96,9.8,56,4,1,Thursday,35,119,35.0,119.0,1,-84.382691,33.7539369,0.51075293,460,374,9,365,0,0,2.382104134,0,0,1,0,0,0,8,0,1,0
7428,8/15/19,FULTON CO-BROWN FLD ARPT,GWCC/Mercedes-Benz Stadium,33.756293,-84.397759,26.0,none,0,73,9.6,57,0,1,Thursday,26,21,26.0,21.0,1,-84.3947712,33.7655324,0.661788742,615,556,333,164,0,0,9.84704975,0,0,1,0,0,0,8,0,1,0
7429,8/15/19,FULTON CO-BROWN FLD ARPT,King Memorial,33.7502611,-84.3758206,119.0,none,0,91,9.7,54,11,1,Thursday,119,35,119.0,35.0,1,-84.3916061,33.7508367,0.908743598,1040,1134,107,1026,0,0,2.659349316,0,0,1,0,0,0,8,0,1,0
7430,8/15/19,FULTON CO-BROWN FLD ARPT,Garnett   ,33.747845,-84.396415,35.0,none,0,79,9.8,56,4,1,Thursday,35,38,35.0,38.0,1,-84.412023,33.7508286,0.921093035,460,374,9,365,0,0,10.83857217,0,0,1,0,0,0,8,0,1,0
7431,8/15/19,FULTON CO-BROWN FLD ARPT,Midtown   ,33.780868,-84.386798,12.02,none,0,92,9.6,52,7,1,Thursday,1202,5,12.02,5.0,1,-84.3854516,33.7961417,1.059324074,2395,748,69,664,0,0,6.529320759,0,0,1,0,0,0,8,0,1,0
7432,8/15/19,FULTON CO-BROWN FLD ARPT,Garnett   ,33.747845,-84.396415,35.0,none,0,79,9.8,56,4,1,Thursday,35,43,35.0,43.0,1,-84.4091076,33.745362,0.749954336,460,374,9,365,0,0,8.867206545,0,0,1,0,0,0,8,0,1,0
7433,8/15/19,FULTON CO-BROWN FLD ARPT,King Memorial,33.7502611,-84.3758206,119.0,none,0,91,9.7,54,11,1,Thursday,119,49,119.0,49.0,1,-84.3794479,33.7409122,0.679491043,1040,1134,107,1026,0,0,7.382976888,0,0,1,0,0,0,8,0,1,0
7434,8/15/19,FULTON CO-BROWN FLD ARPT,Garnett   ,33.747845,-84.396415,35.0,none,0,79,9.8,56,4,1,Thursday,35,120,35.0,120.0,1,-84.392823,33.7361403,0.835568581,460,374,9,365,0,0,2.234007728,0,0,1,0,0,0,8,0,1,0
7435,8/15/19,FULTON CO-BROWN FLD ARPT,King Memorial,33.7502611,-84.3758206,119.0,none,0,91,9.7,54,11,1,Thursday,119,50,119.0,50.0,1,-84.3650954,33.7420805,0.837092115,1040,1134,107,1026,0,0,6.530543736,0,0,1,0,0,0,8,0,1,0
7436,8/15/19,FULTON CO-BROWN FLD ARPT,Five Points,33.753826,-84.391571,35.0,none,0,96,9.8,56,4,1,Thursday,35,36,35.0,36.0,1,-84.4029204,33.7518752,0.666522279,460,374,9,365,0,0,9.277009229,0,0,1,0,0,0,8,0,1,0
7437,8/15/19,FULTON CO-BROWN FLD ARPT,Bankhead,33.7722776,-84.4294781,85.0,limited,1,24,8.1,5,0,1,Thursday,85,24,85.0,24.0,1,-84.4248089,33.7586698,0.978805823,505,420,306,90,0,0,7.100489021,0,0,1,0,0,0,8,0,1,0
7438,8/15/19,FULTON CO-BROWN FLD ARPT,Civic Center   ,33.766305,-84.387209,19.0,none,0,86,9.7,74,6,1,Thursday,19,18,19.0,18.0,1,-84.3780718,33.7663445,0.525417908,1055,3135,97,3038,0,0,3.013474246,0,0,1,0,0,0,8,0,1,0
7439,8/15/19,FULTON CO-BROWN FLD ARPT,North Avenue   ,33.771747,-84.38658,12.02,none,0,81,9.6,52,7,1,Thursday,1202,1002,12.02,10.02,1,-84.3995394,33.7763249,0.809622841,2395,748,69,664,0,0,7.493200981,0,0,1,0,0,0,8,0,1,0
7440,8/15/19,FULTON CO-BROWN FLD ARPT,West Lake,33.75287,-84.4445275,40.0,free,1,33,9.1,7,0,1,Thursday,40,60,40.0,60.0,1,-84.4390857,33.7379611,1.077710457,680,496,362,115,0,0,2.876468332,0,0,1,0,0,0,8,0,1,0
7441,8/15/19,FULTON CO-BROWN FLD ARPT,Five Points,33.753826,-84.391571,35.0,none,0,96,9.8,56,4,1,Thursday,35,26,35.0,26.0,1,-84.4026296,33.7587958,0.722933018,460,374,9,365,0,0,6.870161606,0,0,1,0,0,0,8,0,1,0
7442,8/15/19,FULTON CO-BROWN FLD ARPT,King Memorial,33.7502611,-84.3758206,119.0,none,0,91,9.7,54,11,1,Thursday,119,48,119.0,48.0,1,-84.3839375,33.7443312,0.621440121,1040,1134,107,1026,0,0,7.67035553,0,0,1,0,0,0,8,0,1,0
7443,8/15/19,FULTON CO-BROWN FLD ARPT,Civic Center   ,33.766305,-84.387209,19.0,none,0,86,9.7,74,6,1,Thursday,19,1201,19.0,12.01,1,-84.380305,33.7763742,0.801680206,1055,3135,97,3038,0,0,4.947941385,0,0,1,0,0,0,8,0,1,0
7444,8/15/19,FULTON CO-BROWN FLD ARPT,West End   ,33.7360753,-84.4133953,42.0,free,1,86,9.5,14,2,1,Thursday,42,58,42.0,58.0,1,-84.4105985,33.731861,0.332955346,520,487,335,127,0,0,4.705335675,0,0,1,0,0,0,8,0,1,0
7445,8/15/19,HARTSFIELD-JACKSON ATLANTA INTL AP,East Point   ,33.6771551,-84.4405145,123.0,free,1,58,9.1,11,0,1,Thursday,123,111,123.0,111.0,0,-84.427146,33.6880797,1.078476067,1070,742,599,143,0,0,4.898887881,0,0,1,0,0,0,8,0,1,0
7446,8/15/19,HARTSFIELD-JACKSON ATLANTA INTL AP,Oakland City   ,33.71766,-84.42626,66.02,free,1,43,9.4,8,0,1,Thursday,6602,62,66.02,62.0,1,-84.4217305,33.728483,0.792691607,185,381,294,67,0,0,3.027659153,0,0,1,0,0,0,8,0,1,0
7447,8/15/19,HARTSFIELD-JACKSON ATLANTA INTL AP,Lakewood   ,33.7008573,-84.4297611,76.03,free,1,28,8.4,5,0,1,Thursday,7603,11201,76.03,112.01,1,-84.4437913,33.6939153,0.939414822,520,1202,859,305,0,0,2.146726472,0,0,1,0,0,0,8,0,1,0
7448,8/15/19,HARTSFIELD-JACKSON ATLANTA INTL AP,Oakland City   ,33.71766,-84.42626,66.02,free,1,43,9.4,8,0,1,Thursday,6602,65,66.02,65.0,1,-84.4101267,33.7141012,0.960334946,185,381,294,67,0,0,5.067676324,0,0,1,0,0,0,8,0,1,0
7449,8/15/19,HARTSFIELD-JACKSON ATLANTA INTL AP,Lakewood   ,33.7008573,-84.4297611,76.03,free,1,28,8.4,5,0,1,Thursday,7603,111,76.03,111.0,1,-84.427146,33.6880797,0.896557705,520,1202,859,305,0,0,3.178824948,0,0,1,0,0,0,8,0,1,0
7450,8/15/19,HARTSFIELD-JACKSON ATLANTA INTL AP,East Point   ,33.6771551,-84.4405145,123.0,free,1,58,9.1,11,0,1,Thursday,123,110,123.0,110.0,0,-84.4269481,33.6741961,0.807301377,1070,742,599,143,0,0,4.954779113,0,0,1,0,0,0,8,0,1,0
