"","traveltime.mile","treated","post","scooter","origin.tract","dayofweek","month","numvehicles","totalschool","origin.area","Date","transit.routes","walk.score","bike.hubs"
"709",6.125394996,TRUE,FALSE,TRUE,1001,"Tuesday",7,765,1498,"m",2019-07-16,61,84,4
"710",4.903704604,TRUE,FALSE,TRUE,1001,"Tuesday",7,765,1498,"m",2019-07-16,61,84,4
"711",1.854617045,TRUE,FALSE,TRUE,1001,"Tuesday",7,765,1498,"m",2019-07-16,61,84,4
"712",4.47702077,TRUE,FALSE,TRUE,1001,"Tuesday",7,765,1498,"m",2019-07-16,61,84,4
"713",6.48517638,TRUE,FALSE,TRUE,1001,"Tuesday",7,765,1498,"m",2019-07-16,61,84,4
"714",5.483435717,TRUE,FALSE,TRUE,1001,"Tuesday",7,765,1498,"m",2019-07-16,61,84,4
"715",6.393188062,TRUE,FALSE,TRUE,1001,"Wednesday",7,765,1498,"m",2019-07-17,61,84,4
"716",4.674865056,TRUE,FALSE,TRUE,1001,"Wednesday",7,765,1498,"m",2019-07-17,61,84,4
"717",4.799882845,TRUE,FALSE,TRUE,1001,"Wednesday",7,765,1498,"m",2019-07-17,61,84,4
"718",5.718440105,TRUE,FALSE,TRUE,1001,"Wednesday",7,765,1498,"m",2019-07-17,61,84,4
"719",1.941281393,TRUE,FALSE,TRUE,1001,"Wednesday",7,765,1498,"m",2019-07-17,61,84,4
"720",5.597097526,TRUE,FALSE,TRUE,1001,"Wednesday",7,765,1498,"m",2019-07-17,61,84,4
"721",5.597097526,TRUE,FALSE,TRUE,1001,"Thursday",7,765,1498,"m",2019-07-18,61,84,4
"722",1.750619828,TRUE,FALSE,TRUE,1001,"Thursday",7,765,1498,"m",2019-07-18,61,84,4
"723",5.835942299,TRUE,FALSE,TRUE,1001,"Thursday",7,765,1498,"m",2019-07-18,61,84,4
"724",6.186214348,TRUE,FALSE,TRUE,1001,"Thursday",7,765,1498,"m",2019-07-18,61,84,4
"725",4.433972494,TRUE,FALSE,TRUE,1001,"Thursday",7,765,1498,"m",2019-07-18,61,84,4
"726",4.936395968,TRUE,FALSE,TRUE,1001,"Thursday",7,765,1498,"m",2019-07-18,61,84,4
"727",6.48517638,TRUE,FALSE,TRUE,1001,"Friday",7,765,1498,"m",2019-07-19,61,84,4
"728",4.903704604,TRUE,FALSE,TRUE,1001,"Friday",7,765,1498,"m",2019-07-19,61,84,4
"729",6.082560066,TRUE,FALSE,TRUE,1001,"Friday",7,765,1498,"m",2019-07-19,61,84,4
"730",2.183941567,TRUE,FALSE,TRUE,1001,"Friday",7,765,1498,"m",2019-07-19,61,84,4
"731",6.58012286,TRUE,FALSE,TRUE,1001,"Friday",7,765,1498,"m",2019-07-19,61,84,4
"732",5.165793197,TRUE,FALSE,TRUE,1001,"Friday",7,765,1498,"m",2019-07-19,61,84,4
"733",6.227616279,TRUE,FALSE,TRUE,1001,"Saturday",7,765,1498,"m",2019-07-20,61,84,4
"734",6.125394996,TRUE,FALSE,TRUE,1001,"Saturday",7,765,1498,"m",2019-07-20,61,84,4
"735",5.197926881,TRUE,FALSE,TRUE,1001,"Saturday",7,765,1498,"m",2019-07-20,61,84,4
"736",2.738593394,TRUE,FALSE,TRUE,1001,"Saturday",7,765,1498,"m",2019-07-20,61,84,4
"737",5.187317335,TRUE,FALSE,TRUE,1001,"Saturday",7,765,1498,"m",2019-07-20,61,84,4
"738",6.393188062,TRUE,FALSE,TRUE,1001,"Saturday",7,765,1498,"m",2019-07-20,61,84,4
"739",1.993280002,TRUE,FALSE,TRUE,1001,"Sunday",7,765,1498,"m",2019-07-21,61,84,4
"740",6.031779289,TRUE,FALSE,TRUE,1001,"Sunday",7,765,1498,"m",2019-07-21,61,84,4
"741",6.393188062,TRUE,FALSE,TRUE,1001,"Sunday",7,765,1498,"m",2019-07-21,61,84,4
"742",4.799882845,TRUE,FALSE,TRUE,1001,"Sunday",7,765,1498,"m",2019-07-21,61,84,4
"743",6.296734717,TRUE,FALSE,TRUE,1001,"Sunday",7,765,1498,"m",2019-07-21,61,84,4
"744",4.838321876,TRUE,FALSE,TRUE,1001,"Sunday",7,765,1498,"m",2019-07-21,61,84,4
"745",5.036648367,TRUE,FALSE,TRUE,1001,"Monday",7,765,1498,"m",2019-07-22,61,84,4
"746",7.842004062,TRUE,FALSE,TRUE,1001,"Monday",7,765,1498,"m",2019-07-22,61,84,4
"747",2.565264698,TRUE,FALSE,TRUE,1001,"Monday",7,765,1498,"m",2019-07-22,61,84,4
"748",5.753680069,TRUE,FALSE,TRUE,1001,"Monday",7,765,1498,"m",2019-07-22,61,84,4
"749",6.501788064,TRUE,FALSE,TRUE,1001,"Monday",7,765,1498,"m",2019-07-22,61,84,4
"750",6.767918947,TRUE,FALSE,TRUE,1001,"Monday",7,765,1498,"m",2019-07-22,61,84,4
"751",6.4621793,TRUE,FALSE,TRUE,1001,"Tuesday",7,765,1498,"m",2019-07-23,61,84,4
"752",4.740247784,TRUE,FALSE,TRUE,1001,"Tuesday",7,765,1498,"m",2019-07-23,61,84,4
"753",4.47702077,TRUE,FALSE,TRUE,1001,"Tuesday",7,765,1498,"m",2019-07-23,61,84,4
"754",5.522603115,TRUE,FALSE,TRUE,1001,"Tuesday",7,765,1498,"m",2019-07-23,61,84,4
"755",2.183941567,TRUE,FALSE,TRUE,1001,"Tuesday",7,765,1498,"m",2019-07-23,61,84,4
"756",6.296734717,TRUE,FALSE,TRUE,1001,"Tuesday",7,765,1498,"m",2019-07-23,61,84,4
"757",7.497047871,TRUE,FALSE,TRUE,1001,"Wednesday",7,765,1498,"m",2019-07-24,61,84,4
"758",5.067161425,TRUE,FALSE,TRUE,1001,"Wednesday",7,765,1498,"m",2019-07-24,61,84,4
"759",5.25188975,TRUE,FALSE,TRUE,1001,"Wednesday",7,765,1498,"m",2019-07-24,61,84,4
"760",6.468074437,TRUE,FALSE,TRUE,1001,"Wednesday",7,765,1498,"m",2019-07-24,61,84,4
"761",2.045278611,TRUE,FALSE,TRUE,1001,"Wednesday",7,765,1498,"m",2019-07-24,61,84,4
"762",6.345118472,TRUE,FALSE,TRUE,1001,"Wednesday",7,765,1498,"m",2019-07-24,61,84,4
"763",6.761141332,TRUE,FALSE,TRUE,1001,"Thursday",7,765,1498,"m",2019-07-25,61,84,4
"764",5.015124228,TRUE,FALSE,TRUE,1001,"Thursday",7,765,1498,"m",2019-07-25,61,84,4
"765",6.410961197,TRUE,FALSE,TRUE,1001,"Thursday",7,765,1498,"m",2019-07-25,61,84,4
"766",5.263309609,TRUE,FALSE,TRUE,1001,"Thursday",7,765,1498,"m",2019-07-25,61,84,4
"767",6.266783677,TRUE,FALSE,TRUE,1001,"Thursday",7,765,1498,"m",2019-07-25,61,84,4
"768",2.114610089,TRUE,FALSE,TRUE,1001,"Thursday",7,765,1498,"m",2019-07-25,61,84,4
"769",6.807135,TRUE,FALSE,TRUE,1001,"Friday",7,765,1498,"m",2019-07-26,61,84,4
"770",6.054003,TRUE,FALSE,TRUE,1001,"Friday",7,765,1498,"m",2019-07-26,61,84,4
"771",5.230618,TRUE,FALSE,TRUE,1001,"Friday",7,765,1498,"m",2019-07-26,61,84,4
"772",5.036648,TRUE,FALSE,TRUE,1001,"Friday",7,765,1498,"m",2019-07-26,61,84,4
"773",2.11461,TRUE,FALSE,TRUE,1001,"Friday",7,765,1498,"m",2019-07-26,61,84,4
"774",6.815127,TRUE,FALSE,TRUE,1001,"Friday",7,765,1498,"m",2019-07-26,61,84,4
"775",5.122745,TRUE,FALSE,TRUE,1001,"Saturday",7,765,1498,"m",2019-07-27,61,84,4
"776",5.557532,TRUE,FALSE,TRUE,1001,"Saturday",7,765,1498,"m",2019-07-27,61,84,4
"777",2.270606,TRUE,FALSE,TRUE,1001,"Saturday",7,765,1498,"m",2019-07-27,61,84,4
"778",6.368126,TRUE,FALSE,TRUE,1001,"Saturday",7,765,1498,"m",2019-07-27,61,84,4
"779",6.423453,TRUE,FALSE,TRUE,1001,"Saturday",7,765,1498,"m",2019-07-27,61,84,4
"780",6.669153,TRUE,FALSE,TRUE,1001,"Saturday",7,765,1498,"m",2019-07-27,61,84,4
"781",4.412448,TRUE,FALSE,TRUE,1001,"Sunday",7,765,1498,"m",2019-07-28,61,84,4
"782",1.802618,TRUE,FALSE,TRUE,1001,"Sunday",7,765,1498,"m",2019-07-28,61,84,4
"783",4.31526,TRUE,FALSE,TRUE,1001,"Sunday",7,765,1498,"m",2019-07-28,61,84,4
"784",5.795264,TRUE,FALSE,TRUE,1001,"Sunday",7,765,1498,"m",2019-07-28,61,84,4
"785",5.600938,TRUE,FALSE,TRUE,1001,"Sunday",7,765,1498,"m",2019-07-28,61,84,4
"786",5.140192,TRUE,FALSE,TRUE,1001,"Sunday",7,765,1498,"m",2019-07-28,61,84,4
"787",5.561771,TRUE,FALSE,TRUE,1001,"Monday",7,765,1498,"m",2019-07-29,61,84,4
"788",5.864255,TRUE,FALSE,TRUE,1001,"Monday",7,765,1498,"m",2019-07-29,61,84,4
"789",4.046538,TRUE,FALSE,TRUE,1001,"Monday",7,765,1498,"m",2019-07-29,61,84,4
"790",4.576791,TRUE,FALSE,TRUE,1001,"Monday",7,765,1498,"m",2019-07-29,61,84,4
"791",1.698621,TRUE,FALSE,TRUE,1001,"Monday",7,765,1498,"m",2019-07-29,61,84,4
"792",5.411479,TRUE,FALSE,TRUE,1001,"Monday",7,765,1498,"m",2019-07-29,61,84,4
"793",6.311013,TRUE,FALSE,TRUE,1001,"Tuesday",7,765,1498,"m",2019-07-30,61,84,4
"794",2.201274,TRUE,FALSE,TRUE,1001,"Tuesday",7,765,1498,"m",2019-07-30,61,84,4
"795",4.62769,TRUE,FALSE,TRUE,1001,"Tuesday",7,765,1498,"m",2019-07-30,61,84,4
"796",5.640105,TRUE,FALSE,TRUE,1001,"Tuesday",7,765,1498,"m",2019-07-30,61,84,4
"797",7.681025,TRUE,FALSE,TRUE,1001,"Tuesday",7,765,1498,"m",2019-07-30,61,84,4
"798",5.328692,TRUE,FALSE,TRUE,1001,"Tuesday",7,765,1498,"m",2019-07-30,61,84,4
"799",5.597098,TRUE,FALSE,TRUE,1001,"Wednesday",7,765,1498,"m",2019-07-31,61,84,4
"800",5.841258,TRUE,FALSE,TRUE,1001,"Wednesday",7,765,1498,"m",2019-07-31,61,84,4
"801",4.498545,TRUE,FALSE,TRUE,1001,"Wednesday",7,765,1498,"m",2019-07-31,61,84,4
"802",5.757608,TRUE,FALSE,TRUE,1001,"Wednesday",7,765,1498,"m",2019-07-31,61,84,4
"803",1.87195,TRUE,FALSE,TRUE,1001,"Wednesday",7,765,1498,"m",2019-07-31,61,84,4
"804",4.413334,TRUE,FALSE,TRUE,1001,"Wednesday",7,765,1498,"m",2019-07-31,61,84,4
"805",6.77596,TRUE,FALSE,TRUE,1001,"Thursday",8,765,1498,"m",2019-08-01,61,84,4
"806",5.058173,TRUE,FALSE,TRUE,1001,"Thursday",8,765,1498,"m",2019-08-01,61,84,4
"807",5.622915,TRUE,FALSE,TRUE,1001,"Thursday",8,765,1498,"m",2019-08-01,61,84,4
"808",7.79601,TRUE,FALSE,TRUE,1001,"Thursday",8,765,1498,"m",2019-08-01,61,84,4
"809",2.045279,TRUE,FALSE,TRUE,1001,"Thursday",8,765,1498,"m",2019-08-01,61,84,4
"810",6.853589,TRUE,FALSE,TRUE,1001,"Thursday",8,765,1498,"m",2019-08-01,61,84,4
"811",2.062611,TRUE,FALSE,TRUE,1001,"Friday",8,765,1498,"m",2019-08-02,61,84,4
"812",7.152092,TRUE,FALSE,TRUE,1001,"Friday",8,765,1498,"m",2019-08-02,61,84,4
"813",6.396683,TRUE,FALSE,TRUE,1001,"Friday",8,765,1498,"m",2019-08-02,61,84,4
"814",6.305951,TRUE,FALSE,TRUE,1001,"Friday",8,765,1498,"m",2019-08-02,61,84,4
"815",5.426766,TRUE,FALSE,TRUE,1001,"Friday",8,765,1498,"m",2019-08-02,61,84,4
"816",4.842931,TRUE,FALSE,TRUE,1001,"Friday",8,765,1498,"m",2019-08-02,61,84,4
"817",2.443935,TRUE,FALSE,TRUE,1001,"Saturday",8,765,1498,"m",2019-08-03,61,84,4
"818",7.296216,TRUE,FALSE,TRUE,1001,"Saturday",8,765,1498,"m",2019-08-03,61,84,4
"819",7.24408,TRUE,FALSE,TRUE,1001,"Saturday",8,765,1498,"m",2019-08-03,61,84,4
"820",5.361384,TRUE,FALSE,TRUE,1001,"Saturday",8,765,1498,"m",2019-08-03,61,84,4
"821",6.540955,TRUE,FALSE,TRUE,1001,"Saturday",8,765,1498,"m",2019-08-03,61,84,4
"822",5.079697,TRUE,FALSE,TRUE,1001,"Saturday",8,765,1498,"m",2019-08-03,61,84,4
"823",4.446026,TRUE,FALSE,TRUE,1001,"Sunday",8,765,1498,"m",2019-08-04,61,84,4
"824",6.153952,TRUE,FALSE,TRUE,1001,"Sunday",8,765,1498,"m",2019-08-04,61,84,4
"825",6.423453,TRUE,FALSE,TRUE,1001,"Sunday",8,765,1498,"m",2019-08-04,61,84,4
"826",6.025235,TRUE,FALSE,TRUE,1001,"Sunday",8,765,1498,"m",2019-08-04,61,84,4
"827",4.799883,TRUE,FALSE,TRUE,1001,"Sunday",8,765,1498,"m",2019-08-04,61,84,4
"828",1.715954,TRUE,FALSE,TRUE,1001,"Sunday",8,765,1498,"m",2019-08-04,61,84,4
"829",6.278203,TRUE,FALSE,TRUE,1001,"Monday",8,765,1498,"m",2019-08-05,61,84,4
"830",4.609482,TRUE,FALSE,TRUE,1001,"Monday",8,765,1498,"m",2019-08-05,61,84,4
"831",2.062611,TRUE,FALSE,TRUE,1001,"Monday",8,765,1498,"m",2019-08-05,61,84,4
"832",4.842931,TRUE,FALSE,TRUE,1001,"Monday",8,765,1498,"m",2019-08-05,61,84,4
"833",5.468593,TRUE,FALSE,TRUE,1001,"Monday",8,765,1498,"m",2019-08-05,61,84,4
"834",6.031779,TRUE,FALSE,TRUE,1001,"Monday",8,765,1498,"m",2019-08-05,61,84,4
"835",4.477021,TRUE,FALSE,TRUE,1001,"Tuesday",8,765,1498,"m",2019-08-06,61,84,4
"836",7.336068,TRUE,FALSE,TRUE,1001,"Tuesday",8,765,1498,"m",2019-08-06,61,84,4
"837",5.492149,TRUE,FALSE,TRUE,1001,"Tuesday",8,765,1498,"m",2019-08-06,61,84,4
"838",6.08256,TRUE,FALSE,TRUE,1001,"Tuesday",8,765,1498,"m",2019-08-06,61,84,4
"839",5.796775,TRUE,FALSE,TRUE,1001,"Tuesday",8,765,1498,"m",2019-08-06,61,84,4
"840",1.923949,TRUE,FALSE,TRUE,1001,"Tuesday",8,765,1498,"m",2019-08-06,61,84,4
"841",6.623159,TRUE,FALSE,TRUE,1001,"Wednesday",8,765,1498,"m",2019-08-07,61,84,4
"842",4.772939,TRUE,FALSE,TRUE,1001,"Wednesday",8,765,1498,"m",2019-08-07,61,84,4
"843",6.396683,TRUE,FALSE,TRUE,1001,"Wednesday",8,765,1498,"m",2019-08-07,61,84,4
"844",5.914277,TRUE,FALSE,TRUE,1001,"Wednesday",8,765,1498,"m",2019-08-07,61,84,4
"845",4.520069,TRUE,FALSE,TRUE,1001,"Wednesday",8,765,1498,"m",2019-08-07,61,84,4
"846",1.889283,TRUE,FALSE,TRUE,1001,"Wednesday",8,765,1498,"m",2019-08-07,61,84,4
"847",5.361384,TRUE,FALSE,TRUE,1001,"Thursday",8,765,1498,"m",2019-08-08,61,84,4
"848",6.807135,TRUE,FALSE,TRUE,1001,"Thursday",8,765,1498,"m",2019-08-08,61,84,4
"849",6.61929,TRUE,FALSE,TRUE,1001,"Thursday",8,765,1498,"m",2019-08-08,61,84,4
"850",4.477021,TRUE,FALSE,TRUE,1001,"Thursday",8,765,1498,"m",2019-08-08,61,84,4
"851",6.182508,TRUE,FALSE,TRUE,1001,"Thursday",8,765,1498,"m",2019-08-08,61,84,4
"852",1.802618,TRUE,FALSE,TRUE,1001,"Thursday",8,765,1498,"m",2019-08-08,61,84,4
"853",4.821407,TRUE,TRUE,TRUE,1001,"Friday",8,765,1498,"m",2019-08-09,61,84,4
"854",6.410961,TRUE,TRUE,TRUE,1001,"Friday",8,765,1498,"m",2019-08-09,61,84,4
"855",5.688297,TRUE,TRUE,TRUE,1001,"Friday",8,765,1498,"m",2019-08-09,61,84,4
"856",2.201274,TRUE,TRUE,TRUE,1001,"Friday",8,765,1498,"m",2019-08-09,61,84,4
"857",7.658027,TRUE,TRUE,TRUE,1001,"Friday",8,765,1498,"m",2019-08-09,61,84,4
"858",6.501788,TRUE,TRUE,TRUE,1001,"Friday",8,765,1498,"m",2019-08-09,61,84,4
"859",2.183942,TRUE,TRUE,TRUE,1001,"Saturday",8,765,1498,"m",2019-08-10,61,84,4
"860",6.345118,TRUE,TRUE,TRUE,1001,"Saturday",8,765,1498,"m",2019-08-10,61,84,4
"861",6.239621,TRUE,TRUE,TRUE,1001,"Saturday",8,765,1498,"m",2019-08-10,61,84,4
"862",4.972076,TRUE,TRUE,TRUE,1001,"Saturday",8,765,1498,"m",2019-08-10,61,84,4
"863",6.715147,TRUE,TRUE,TRUE,1001,"Saturday",8,765,1498,"m",2019-08-10,61,84,4
"864",5.165236,TRUE,TRUE,TRUE,1001,"Saturday",8,765,1498,"m",2019-08-10,61,84,4
"865",2.010613,TRUE,TRUE,TRUE,1001,"Sunday",8,765,1498,"m",2019-08-11,61,84,4
"866",8.209957,TRUE,TRUE,TRUE,1001,"Sunday",8,765,1498,"m",2019-08-11,61,84,4
"867",7.224825,TRUE,TRUE,TRUE,1001,"Sunday",8,765,1498,"m",2019-08-11,61,84,4
"868",5.144269,TRUE,TRUE,TRUE,1001,"Sunday",8,765,1498,"m",2019-08-11,61,84,4
"869",7.206801,TRUE,TRUE,TRUE,1001,"Sunday",8,765,1498,"m",2019-08-11,61,84,4
"870",6.047902,TRUE,TRUE,TRUE,1001,"Sunday",8,765,1498,"m",2019-08-11,61,84,4
"871",4.541593,TRUE,TRUE,TRUE,1001,"Monday",8,765,1498,"m",2019-08-12,61,84,4
"872",6.636347,TRUE,TRUE,TRUE,1001,"Monday",8,765,1498,"m",2019-08-12,61,84,4
"873",6.068282,TRUE,TRUE,TRUE,1001,"Monday",8,765,1498,"m",2019-08-12,61,84,4
"874",7.727019,TRUE,TRUE,TRUE,1001,"Monday",8,765,1498,"m",2019-08-12,61,84,4
"875",6.110114,TRUE,TRUE,TRUE,1001,"Monday",8,765,1498,"m",2019-08-12,61,84,4
"876",1.923949,TRUE,TRUE,TRUE,1001,"Monday",8,765,1498,"m",2019-08-12,61,84,4
"877",4.154159,TRUE,TRUE,TRUE,1001,"Tuesday",8,765,1498,"m",2019-08-13,61,84,4
"878",5.001779,TRUE,TRUE,TRUE,1001,"Tuesday",8,765,1498,"m",2019-08-13,61,84,4
"879",6.039725,TRUE,TRUE,TRUE,1001,"Tuesday",8,765,1498,"m",2019-08-13,61,84,4
"880",5.405101,TRUE,TRUE,TRUE,1001,"Tuesday",8,765,1498,"m",2019-08-13,61,84,4
"881",1.837284,TRUE,TRUE,TRUE,1001,"Tuesday",8,765,1498,"m",2019-08-13,61,84,4
"882",6.370191,TRUE,TRUE,TRUE,1001,"Tuesday",8,765,1498,"m",2019-08-13,61,84,4
"883",2.149276,TRUE,TRUE,TRUE,1001,"Wednesday",8,765,1498,"m",2019-08-14,61,84,4
"884",6.244051,TRUE,TRUE,TRUE,1001,"Wednesday",8,765,1498,"m",2019-08-14,61,84,4
"885",8.784884,TRUE,TRUE,TRUE,1001,"Wednesday",8,765,1498,"m",2019-08-14,61,84,4
"886",8.138637,TRUE,TRUE,TRUE,1001,"Wednesday",8,765,1498,"m",2019-08-14,61,84,4
"887",5.553228,TRUE,TRUE,TRUE,1001,"Wednesday",8,765,1498,"m",2019-08-14,61,84,4
"888",7.402638,TRUE,TRUE,TRUE,1001,"Wednesday",8,765,1498,"m",2019-08-14,61,84,4
"889",5.067161,TRUE,TRUE,TRUE,1001,"Thursday",8,765,1498,"m",2019-08-15,61,84,4
"890",4.929028,TRUE,TRUE,TRUE,1001,"Thursday",8,765,1498,"m",2019-08-15,61,84,4
"891",6.384286,TRUE,TRUE,TRUE,1001,"Thursday",8,765,1498,"m",2019-08-15,61,84,4
"892",2.183942,TRUE,TRUE,TRUE,1001,"Thursday",8,765,1498,"m",2019-08-15,61,84,4
"893",6.991112,TRUE,TRUE,TRUE,1001,"Thursday",8,765,1498,"m",2019-08-15,61,84,4
"894",6.439518,TRUE,TRUE,TRUE,1001,"Thursday",8,765,1498,"m",2019-08-15,61,84,4
"895",7.543042,TRUE,TRUE,TRUE,1001,"Friday",8,765,1498,"m",2019-08-16,61,84,4
"896",2.131943,TRUE,TRUE,TRUE,1001,"Friday",8,765,1498,"m",2019-08-16,61,84,4
"897",6.658458,TRUE,TRUE,TRUE,1001,"Friday",8,765,1498,"m",2019-08-16,61,84,4
"898",4.907504,TRUE,TRUE,TRUE,1001,"Friday",8,765,1498,"m",2019-08-16,61,84,4
"899",5.426766,TRUE,TRUE,TRUE,1001,"Friday",8,765,1498,"m",2019-08-16,61,84,4
"900",6.967815,TRUE,TRUE,TRUE,1001,"Friday",8,765,1498,"m",2019-08-16,61,84,4
"901",4.885979,TRUE,TRUE,TRUE,1001,"Saturday",8,765,1498,"m",2019-08-17,61,84,4
"902",6.658458,TRUE,TRUE,TRUE,1001,"Saturday",8,765,1498,"m",2019-08-17,61,84,4
"903",6.324197,TRUE,TRUE,TRUE,1001,"Saturday",8,765,1498,"m",2019-08-17,61,84,4
"904",5.001779,TRUE,TRUE,TRUE,1001,"Saturday",8,765,1498,"m",2019-08-17,61,84,4
"905",6.496631,TRUE,TRUE,TRUE,1001,"Saturday",8,765,1498,"m",2019-08-17,61,84,4
"906",2.287939,TRUE,TRUE,TRUE,1001,"Saturday",8,765,1498,"m",2019-08-17,61,84,4
"907",4.3694,TRUE,TRUE,TRUE,1001,"Sunday",8,765,1498,"m",2019-08-18,61,84,4
"908",5.757608,TRUE,TRUE,TRUE,1001,"Sunday",8,765,1498,"m",2019-08-18,61,84,4
"909",1.802618,TRUE,TRUE,TRUE,1001,"Sunday",8,765,1498,"m",2019-08-18,61,84,4
"910",6.153952,TRUE,TRUE,TRUE,1001,"Sunday",8,765,1498,"m",2019-08-18,61,84,4
"911",4.151803,TRUE,TRUE,TRUE,1001,"Sunday",8,765,1498,"m",2019-08-18,61,84,4
"912",5.726273,TRUE,TRUE,TRUE,1001,"Sunday",8,765,1498,"m",2019-08-18,61,84,4
"913",4.674865,TRUE,TRUE,TRUE,1001,"Monday",8,765,1498,"m",2019-08-19,61,84,4
"914",4.347876,TRUE,TRUE,TRUE,1001,"Monday",8,765,1498,"m",2019-08-19,61,84,4
"915",1.854617,TRUE,TRUE,TRUE,1001,"Monday",8,765,1498,"m",2019-08-19,61,84,4
"916",5.679273,TRUE,TRUE,TRUE,1001,"Monday",8,765,1498,"m",2019-08-19,61,84,4
"917",6.347194,TRUE,TRUE,TRUE,1001,"Monday",8,765,1498,"m",2019-08-19,61,84,4
"918",5.82555,TRUE,TRUE,TRUE,1001,"Monday",8,765,1498,"m",2019-08-19,61,84,4
"919",6.025235,TRUE,TRUE,TRUE,1001,"Tuesday",8,765,1498,"m",2019-08-20,61,84,4
"920",5.757608,TRUE,TRUE,TRUE,1001,"Tuesday",8,765,1498,"m",2019-08-20,61,84,4
"921",4.674865,TRUE,TRUE,TRUE,1001,"Tuesday",8,765,1498,"m",2019-08-20,61,84,4
"922",5.839829,TRUE,TRUE,TRUE,1001,"Tuesday",8,765,1498,"m",2019-08-20,61,84,4
"923",4.240255,TRUE,TRUE,TRUE,1001,"Tuesday",8,765,1498,"m",2019-08-20,61,84,4
"924",1.906616,TRUE,TRUE,TRUE,1001,"Tuesday",8,765,1498,"m",2019-08-20,61,84,4
"925",7.428057,TRUE,TRUE,TRUE,1001,"Wednesday",8,765,1498,"m",2019-08-21,61,84,4
"926",2.409269,TRUE,TRUE,TRUE,1001,"Wednesday",8,765,1498,"m",2019-08-21,61,84,4
"927",5.819063,TRUE,TRUE,TRUE,1001,"Wednesday",8,765,1498,"m",2019-08-21,61,84,4
"928",5.230366,TRUE,TRUE,TRUE,1001,"Wednesday",8,765,1498,"m",2019-08-21,61,84,4
"929",6.539466,TRUE,TRUE,TRUE,1001,"Wednesday",8,765,1498,"m",2019-08-21,61,84,4
"930",6.658458,TRUE,TRUE,TRUE,1001,"Wednesday",8,765,1498,"m",2019-08-21,61,84,4
"931",5.424083,TRUE,TRUE,TRUE,1001,"Thursday",8,765,1498,"m",2019-08-22,61,84,4
"932",8.370937,TRUE,TRUE,TRUE,1001,"Thursday",8,765,1498,"m",2019-08-22,61,84,4
"933",6.971797,TRUE,TRUE,TRUE,1001,"Thursday",8,765,1498,"m",2019-08-22,61,84,4
"934",7.596061,TRUE,TRUE,TRUE,1001,"Thursday",8,765,1498,"m",2019-08-22,61,84,4
"935",2.270606,TRUE,TRUE,TRUE,1001,"Thursday",8,765,1498,"m",2019-08-22,61,84,4
"936",6.047902,TRUE,TRUE,TRUE,1001,"Thursday",8,765,1498,"m",2019-08-22,61,84,4
"937",6.325291,TRUE,TRUE,TRUE,1001,"Friday",8,765,1498,"m",2019-08-23,61,84,4
"938",6.384286,TRUE,TRUE,TRUE,1001,"Friday",8,765,1498,"m",2019-08-23,61,84,4
"939",2.062611,TRUE,TRUE,TRUE,1001,"Friday",8,765,1498,"m",2019-08-23,61,84,4
"940",4.713786,TRUE,TRUE,TRUE,1001,"Friday",8,765,1498,"m",2019-08-23,61,84,4
"941",5.688297,TRUE,TRUE,TRUE,1001,"Friday",8,765,1498,"m",2019-08-23,61,84,4
"942",6.922121,TRUE,TRUE,TRUE,1001,"Friday",8,765,1498,"m",2019-08-23,61,84,4
"943",2.201274,TRUE,TRUE,TRUE,1001,"Saturday",8,765,1498,"m",2019-08-24,61,84,4
"944",6.125395,TRUE,TRUE,TRUE,1001,"Saturday",8,765,1498,"m",2019-08-24,61,84,4
"945",6.646156,TRUE,TRUE,TRUE,1001,"Saturday",8,765,1498,"m",2019-08-24,61,84,4
"946",5.949828,TRUE,TRUE,TRUE,1001,"Saturday",8,765,1498,"m",2019-08-24,61,84,4
"947",4.563117,TRUE,TRUE,TRUE,1001,"Saturday",8,765,1498,"m",2019-08-24,61,84,4
"948",6.149281,TRUE,TRUE,TRUE,1001,"Saturday",8,765,1498,"m",2019-08-24,61,84,4
"949",6.031779,TRUE,TRUE,TRUE,1001,"Sunday",8,765,1498,"m",2019-08-25,61,84,4
"950",4.412448,TRUE,TRUE,TRUE,1001,"Sunday",8,765,1498,"m",2019-08-25,61,84,4
"951",6.69215,TRUE,TRUE,TRUE,1001,"Sunday",8,765,1498,"m",2019-08-25,61,84,4
"952",5.230618,TRUE,TRUE,TRUE,1001,"Sunday",8,765,1498,"m",2019-08-25,61,84,4
"953",1.785286,TRUE,TRUE,TRUE,1001,"Sunday",8,765,1498,"m",2019-08-25,61,84,4
"954",6.054003,TRUE,TRUE,TRUE,1001,"Sunday",8,765,1498,"m",2019-08-25,61,84,4
"955",4.154159,TRUE,TRUE,TRUE,1001,"Monday",8,765,1498,"m",2019-08-26,61,84,4
"956",5.440036,TRUE,TRUE,TRUE,1001,"Monday",8,765,1498,"m",2019-08-26,61,84,4
"957",6.508173,TRUE,TRUE,TRUE,1001,"Monday",8,765,1498,"m",2019-08-26,61,84,4
"958",5.483436,TRUE,TRUE,TRUE,1001,"Monday",8,765,1498,"m",2019-08-26,61,84,4
"959",4.838322,TRUE,TRUE,TRUE,1001,"Monday",8,765,1498,"m",2019-08-26,61,84,4
"960",1.767953,TRUE,TRUE,TRUE,1001,"Monday",8,765,1498,"m",2019-08-26,61,84,4
