OBJECTID,GlobalID,last_edited_date,id,short_name,long_name,direction,rte_type,rte_color,agency_id,agency_nam,gen_date,end_date
4935,{484F8211-45D2-4BA7-B325-D274552CCFF8},2019/07/24 18:13:16+00,1234,476,Hiram - Powder Springs to Downtown - Midtown,Hiram/Powder Springs to Downtown/Midtown (AM),bus,nan,SRTA,SRTA,2019/07/24,2019/10/01
4936,{0AD3061E-A03E-4D80-B37E-6ABEB2AA5E55},2019/07/24 18:13:16+00,1236,480,Acworth - Town Center (Big Shanty) to Downtown,Downtown to Town Center (Big Shanty)/Acworth (PM),bus,nan,SRTA,SRTA,2019/07/24,2019/10/01
4937,{06C568BD-1444-473D-8CD1-AB4DB4C347C3},2019/07/24 18:13:16+00,1220,432,BrandsMart - Stockbridge to Downtown,Downtown to BrandsMart/Stockbridge (PM),bus,nan,SRTA,SRTA,2019/07/24,2019/10/01
4938,{222C01F7-4F46-45F8-836C-DE8044B010BC},2019/07/24 18:13:16+00,1193,419,Snellville - Hewatt Rd - Stone Mtn to Downtown,Downtown to Stone Mtn/Hewatt Rd/Snellville (PM),bus,nan,SRTA,SRTA,2019/07/24,2019/10/01
4939,{B9B2939E-3DEF-4852-AF04-5CF35BD40FD8},2019/07/24 18:13:16+00,1216,430,McDonough to Downtown - For 610 trip see Rt 432,McDonough to Downtown (AM),bus,nan,SRTA,SRTA,2019/07/24,2019/10/01
4940,{5C33A5F9-E502-45BE-9927-870C6B02C724},2019/07/24 18:13:16+00,1207,426,E Conyers - W Conyers - Panola Road to Downtown,West Conyers to Downtown (AM),bus,nan,SRTA,SRTA,2019/07/24,2019/10/01
4941,{B7A5AB50-CB9D-4CD9-816A-130B4428367D},2019/07/24 18:13:16+00,47,45,Town Center Mall - Marietta Transfer Center,MARIETTA TRANSFER CENTER,bus,nan,COBBLINC,CobbLinc,2019/07/24,2019/10/01
4942,{E67F8FC3-C3D5-4B5F-A81C-CBCB20C751AB},2019/07/24 18:13:16+00,1182,411,Hamilton Mill - Mall of Georgia to Midtown,Midtown to Mall of Georgia/Hamilton Mill (PM),bus,nan,SRTA,SRTA,2019/07/24,2019/10/01
4943,{C9F26E58-9563-4EF4-ADB4-1C00DB4EC220},2019/07/24 18:13:16+00,1184,412,Sugarloaf Mills to Midtown,Sugarloaf Mills to Midtown (AM),bus,nan,SRTA,SRTA,2019/07/24,2019/10/01
4944,{B9B5EFB8-9572-42AC-B826-BF479059DF02},2019/07/24 18:13:16+00,1237,482,Town Center to Perimeter,Perimeter to Town Center (Big Shanty) (PM),bus,nan,SRTA,SRTA,2019/07/24,2019/10/01
4945,{85362E15-3B9D-44E7-9762-328B27937AA6},2019/07/24 18:13:16+00,0,10,MARTA Arts Center - Marietta Transfer Center,MARTA ARTS CENTER STATION,bus,nan,COBBLINC,CobbLinc,2019/07/24,2019/10/01
4946,{8D6AE321-AE49-4867-BAAB-E8883C41AD0D},2019/07/24 18:13:16+00,1230,453,Newnan - Union City to Downtown - Midtown,Newnan/Union City to Downtown/Midtown (AM),bus,nan,SRTA,SRTA,2019/07/24,2019/10/01
4947,{9826FC32-495F-4A9B-B9A6-8F9EF27B4131},2019/07/24 18:13:16+00,14,101,MARTA Civic Center - Marietta Transfer Center,MARIETTA TRANSFER CENTER,bus,nan,COBBLINC,CobbLinc,2019/07/24,2019/10/01
4948,{E925BE21-A53C-4323-BA4A-706B2A6FBD1F},2019/07/24 18:13:16+00,1175,408,Johns Creek to Chamblee,Johns Creek to Chamblee (AM),bus,nan,SRTA,SRTA,2019/07/24,2019/10/01
4949,{597AF08D-206B-43F4-8177-F659A6CB8B91},2019/07/24 18:13:16+00,1223,440,Hampton - Jonesboro to Downtown - Midtown,Downtown/Midtown to Jonesboro/Hampton (PM),bus,nan,SRTA,SRTA,2019/07/24,2019/10/01
4950,{3F9B952C-0E86-4FB1-AB46-8EE62F643CCC},2019/07/24 18:13:16+00,1170,401,Cumming to Perimeter,Cumming to Perimeter (AM),bus,nan,SRTA,SRTA,2019/07/24,2019/10/01
4951,{20DB9520-898A-404A-A537-3616E6C4A832},2019/07/24 18:13:16+00,1222,432,BrandsMart - Stockbridge to Downtown,Downtown to BrandsMart/Stockbridge/McDonough (PM),bus,nan,SRTA,SRTA,2019/07/24,2019/10/01
4952,{7C4AB910-4F16-4139-B286-4BCD9B58C5D0},2019/07/24 18:13:16+00,1173,408,Johns Creek to Chamblee,Chamblee to Johns Creek (PM),bus,nan,SRTA,SRTA,2019/07/24,2019/10/01
4953,{12D71BF4-3316-4B2B-8616-C2809F2E61E9},2019/07/24 18:13:16+00,1240,483,Woodstock - Town Center(Big Shanty) to Midtown,Woodstock/Town Center (Big Shanty) to Midtown (AM),bus,nan,SRTA,SRTA,2019/07/24,2019/10/01
4954,{6C37FF70-D37D-4A0B-A32E-682526ED2490},2019/07/24 18:13:16+00,1235,480,Acworth - Town Center (Big Shanty) to Downtown,Acworth/Town Center (Big Shanty) to Downtown (AM),bus,nan,SRTA,SRTA,2019/07/24,2019/10/01
4955,{FBA922EF-649F-41D7-90D4-31E9C8B0B6F6},2019/07/24 18:13:16+00,1186,413,Hamilton Mill - Mall of Georgia to Downtown,Hamilton Mill/Mall of Georgia to Downtown (AM),bus,nan,SRTA,SRTA,2019/07/24,2019/10/01
4956,{0F8D6B9D-9464-48BC-87DC-2B95C655151B},2019/07/24 18:13:16+00,1213,428,West Conyers - Panola Road to Perimeter,Perimeter to Panola Road/West Conyers (PM),bus,nan,SRTA,SRTA,2019/07/24,2019/10/01
4957,{6A3DF236-1ED9-46F8-9D4D-97DE660758B7},2019/07/24 18:13:16+00,1227,442,Riverdale to Downtown,Downtown to Riverdale (PM),bus,nan,SRTA,SRTA,2019/07/24,2019/10/01
4958,{D392779B-5CFF-4EBF-88E6-8270F1B36208},2019/07/24 18:13:16+00,23,10C,MARTA Arts Center - Town Center P & R,MARTA ARTS CENTER STATION,bus,nan,COBBLINC,CobbLinc,2019/07/24,2019/10/01
4959,{4A0557AE-B5B3-4D3B-9556-EF6AD90A8CB3},2019/07/24 18:13:16+00,44,45,Town Center Mall - Marietta Transfer Center,TOWN CENTER MALL,bus,nan,COBBLINC,CobbLinc,2019/07/24,2019/10/01
4960,{4D5F94BF-B3F1-445A-B2FA-A04ACBA4EFF0},2019/07/24 18:13:16+00,1217,431,BrandsMart - Stockbridge to Midtown,BrandsMart/Stockbridge to Midtown (AM),bus,nan,SRTA,SRTA,2019/07/24,2019/10/01
4961,{7EF43D62-C408-4BE6-8EF4-46AE9EE7AC27},2019/07/24 18:13:16+00,16,102,MARTA Arts Center - Acworth P & R,ACWORTH PARK-N-RIDE,bus,nan,COBBLINC,CobbLinc,2019/07/24,2019/10/01
4962,{149E5852-0685-4232-A8DE-784230102E96},2019/07/24 18:13:16+00,7,100,MARTA Civic Center - Town Center P & R,MARTA CIVIC CENTER,bus,nan,COBBLINC,CobbLinc,2019/07/24,2019/10/01
4963,{AB78D06F-B5A8-42A7-BF8A-C36CE77F9C34},2019/07/24 18:13:16+00,21,10B,MARTA Civic Center - Cobb-Wildwood,MARTA CIVIC CENTER,bus,nan,COBBLINC,CobbLinc,2019/07/24,2019/10/01
4964,{B1D17762-605D-4751-B424-FC80084BED60},2019/07/24 18:13:16+00,1,10,MARTA Arts Center - Marietta Transfer Center,MARTA ARTS CENTER STATION,bus,nan,COBBLINC,CobbLinc,2019/07/24,2019/10/01
4965,{BDB7D09C-7B7B-43AD-989C-34683B044B9D},2019/07/24 18:13:16+00,17,10A,MARTA Civic Center - Cobb-Bentley Road,MARTA CIVIC CENTER STATION,bus,nan,COBBLINC,CobbLinc,2019/07/24,2019/10/01
4966,{6F85EBFA-5222-42B8-844A-BF8EDFBF393B},2019/07/24 18:13:16+00,1214,428,West Conyers - Panola Road to Perimeter,West Conyers/Panola Road to Perimeter (AM),bus,nan,SRTA,SRTA,2019/07/24,2019/10/01
4967,{A59BE515-C44A-4FDB-9A2A-5BC0E3070348},2019/07/24 18:13:16+00,1179,410,Sugarloaf Mills to Lindbergh MARTA Station,Lindbergh MARTA to Sugarloaf Mills (PM),bus,nan,SRTA,SRTA,2019/07/24,2019/10/01
4968,{95A09D6E-6BA7-4C31-BAC2-71979A29BBE3},2019/07/24 18:13:16+00,32,20,Cumberland Transfer Center - Marietta Transfer Center,MARIETTA TRANSFER CENTER,bus,nan,COBBLINC,CobbLinc,2019/07/24,2019/10/01
4969,{10415BF4-CE3A-45D5-BD7C-E724CF78FA89},2019/09/06 15:40:46+00,491,183,Barge Road P&R / Lakewood,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
4970,{BE66ED91-54E0-44AA-A6F1-D31A2B6DC167},2019/09/06 15:40:46+00,99,30,LaVista Road,Route 30 - Lindbergh Station,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
4971,{C331BBE5-B2D6-4902-B06A-38B26133CA71},2019/09/06 15:40:46+00,467,178,Empire Blvd / Southside Ind Park,Route 178 - Hamilton Boulevard,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
4972,{80560C35-2A68-4105-9862-CDD0D0BA1FD4},2019/09/06 15:40:46+00,101,32,Bouldercrest,Route 32 South Park,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
4973,{314A8AC3-02A3-41F3-BAFA-F210A0F18AE6},2019/09/06 15:40:46+00,458,165,Fairburn Road,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
4974,{003A53EC-F4EF-4F7C-8F75-9016327447E4},2019/09/06 15:40:46+00,327,121,Memorial Drive / N Hairston Road,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
4975,{BB13AAB3-B02F-47E6-8746-001787A5DAE6},2019/09/06 15:40:46+00,220,73,Fulton Industrial,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
4976,{ED2C9262-0641-429A-A294-1F79F23A2B30},2019/09/06 15:40:46+00,888,221,Memorial Drive Limited,Route 221- Kensington Station,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
4977,{74A3131F-9FF3-4E6F-9A45-86D7D90A9DCE},2019/09/06 15:40:46+00,38,12,Howell Mill Road / Cumberland,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
4978,{5437694F-9320-43CE-912B-790E7DF627A3},2019/09/06 15:40:46+00,602,201,Six Flags Over Georgia,Route 201 - Six Flags Over Georgia,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
4979,{32C6A101-107F-4852-952F-294FFBE14A55},2019/09/06 15:40:46+00,812,201,Six Flags Over Georgia,Route 201 - H. E. Holmes Station / CC Transit,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
4980,{5FF955CF-A33F-4C6F-828D-1B4DBED35836},2019/09/06 15:40:46+00,791,201,Six Flags Over Georgia,Route 201 - H. E. Holmes Station / CC Transit,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
4981,{B9FD8348-DD0E-4B44-8E45-EF9CD0CB5838},2019/09/06 15:40:46+00,485,181,Washington Road / Fairburn,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
4982,{83DC3D0D-6F41-4492-A8B0-E3DF7F456DF7},2019/09/06 15:40:46+00,752,201,Six Flags Over Georgia,Route 201 - Six Flags Over Georgia,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
4983,{DA6917AA-7066-4A62-A695-48EC944D982C},2019/09/06 15:40:46+00,308,117,Rockbridge Road / Panola Road,Route 117 - GRTA Park & Ride,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
4984,{1597B7B5-B090-48B0-8553-BF5B1C6BA4D1},2019/09/06 15:40:46+00,475,181,Washington Road / Fairburn,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
4985,{522F1319-791D-40C6-849D-406315FE4873},2019/09/06 15:40:46+00,186,68,Benjamin E Mays Drive,Route 68 - Asby  Station,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
4986,{99ECDBAE-DC64-47D0-8B3C-566C74524C2A},2019/09/06 15:40:46+00,189,68,Benjamin E Mays Drive,Route 68 Hamilton E. Holmes Station,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
4987,{285CFC7F-E57B-4CE2-BAE2-3F0558DAB624},2019/09/06 15:40:46+00,83,24,McAfee / Hosea Williams,Route 24- Indian Creek Station,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
4988,{5710505C-4D44-402A-8226-0616BA6A3451},2019/09/06 15:40:46+00,647,201,Six Flags Over Georgia,Route 201 - H. E. Holmes Station / CC Transit,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
4989,{D955ECDE-C877-4FEF-B472-2A2DEF443397},2019/09/06 15:40:46+00,924,856,Baker Hills / Wilson Mill Meadows,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
4990,{C68AB5CA-048B-40B4-A9DB-6208F5763128},2019/09/06 15:40:46+00,126,42,Pryor Road,Route 42 - Lakewood Station,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
4991,{E0EFB27C-4B0A-43F8-BFA0-2674021E6C5F},2019/09/06 15:40:46+00,236,82,Camp Creek / South Fulton Parkway,Route 82 - College Park Station,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
4992,{247AE096-B8B1-45F6-AAEC-A9D168646DA1},2019/09/06 15:40:46+00,143,47,I-85 Access Road / Briarwood Road,Route 47- Broohaven Station,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
4993,{6771817E-2C6A-4A5B-B4D3-09972528AACF},2019/09/06 15:40:46+00,98,30,LaVista Road,Route 30 - Lindbergh Station,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
4994,{25FF54F2-14EB-4FA5-9334-507CAF9FD66F},2019/09/06 15:40:46+00,659,201,Six Flags Over Georgia,Route 201 - H. E. Holmes Station / CC Transit,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
4995,{63473DBC-AEAA-4D17-B854-FCD9E12C8F27},2019/09/06 15:40:46+00,300,115,Covington Highway,Route 115 Stonecrest Mall,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
4996,{78E14A3E-71A1-47BD-980D-F1F39E1EEC99},2019/09/06 15:40:46+00,609,201,Six Flags Over Georgia,Route 201 - Six Flags Over Georgia,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
4997,{5A5A102A-F101-4952-8403-015B5ABFA5DF},2019/09/06 15:40:46+00,324,121,Memorial Drive / N Hairston Road,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
4998,{D99338A8-163C-452B-B989-85874209B31C},2019/09/06 15:40:46+00,305,116,Redan Road,Route 116 - Stonecrest Mall,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
4999,{CBE8DE09-FF17-4D64-BDC3-28D53CC9C3A7},2019/09/06 15:40:46+00,151,50,Donald Lee Hollowell Parkway,Route 50 UPS Distribution Center,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5000,{F9381AB7-4DA5-49C5-985D-19B32AAEA3EF},2019/09/06 15:40:46+00,41,12,Howell Mill Road / Cumberland,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5001,{35C97A19-E0A1-4C3E-8516-EB4EC2C6564D},2019/09/06 15:40:46+00,427,143,Windward Park & Ride,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5002,{9F195E87-1E25-4CE3-AECE-AD75FB21D53D},2019/09/06 15:40:46+00,535,191,Riverdale / ATL Intl Terminal,Route 191-Clayton County Justice Center,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5003,{CD744351-BDC5-4F40-8260-5661DDC5564B},2019/09/06 15:40:46+00,136,42,Pryor Road,Route 42- Five Points,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5004,{995EE300-2F2B-4491-9D48-5AFC845034C9},2019/09/06 15:40:46+00,274,94,Northside Drive,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5005,{A3F1D770-A573-4328-B6D8-5FC06F8D2FED},2019/09/06 15:40:46+00,1009,RED,RED-North South North Springs Line,RED SOUTHBOUND TO LINDBERGH STATION,"subway, metro",FF0000,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5006,{F07CED9F-C47B-4F9F-A076-E278021BAC39},2019/09/06 15:40:46+00,966,BLUE,BLUE-East/West Line,BLUE EASTBOUND TO INDIAN CREEK STATION,"subway, metro",0101DF,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5007,{AFACEE62-3919-4203-8BE3-0211B330E2CE},2019/09/06 15:40:46+00,263,87,Roswell Road / Morgan Falls,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5008,{E16D6FAB-7FD5-4ACE-8768-BC86B52FB8A7},2019/09/06 15:40:46+00,959,899,Old Fourth Ward,Route 899 Georgia State Station,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5009,{DABB92DF-9AB9-4157-859C-E910A95EB55B},2019/09/06 15:40:46+00,184,68,Benjamin E Mays Drive,Route 68 - Asby  Station,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5010,{5A9E6D9C-47D3-4AB3-B5FC-72ABD7CE37B7},2019/09/06 15:40:46+00,81,24,McAfee / Hosea Williams,Route 24- Edgewood/ Candler Park,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5011,{895F4202-2E58-46B6-BB73-CAC97DE853FE},2019/09/06 15:40:46+00,314,117,Rockbridge Road / Panola Road,Route 117- Avondale Station,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5012,{A6C1C4E7-210B-41D1-A6FD-675E68064A79},2019/09/06 15:40:46+00,254,84,Washington Rd/Camp Crk Marketplace,Route 84 Social Security Administration Office,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5013,{610F0B26-93ED-4EEE-BFDB-3F8633745C1E},2019/09/06 15:40:46+00,443,153,James Jackson Parkway,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5014,{19457AEB-0CF3-44AA-B4C8-EF60461B33D1},2019/09/06 15:40:46+00,340,123,Church Street / North DeKalb Mall,Route 123 - North DeKalb Mall,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5015,{66927A91-E964-4CCC-B4C3-DB1B77AC7AF7},2019/09/06 15:40:46+00,108,34,2nd Ave/Gresham Rd/Clifton Spgs Rd,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5016,{48ECFFAA-6168-4B4A-B261-3AE2C8812B97},2019/09/06 15:40:46+00,315,119,Hairston Road / Stone Mtn Village,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5017,{B83C0CDC-2EDE-43F2-9CEE-43544567A4F5},2019/09/06 15:40:46+00,407,140,North Point Parkway,Route 140 - North Springs Station,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5018,{06E95EDC-B0EE-419F-BF8F-CBBA520B15F6},2019/09/06 15:40:46+00,581,201,Six Flags Over Georgia,Route 201 - H. E. Holmes Station / CC Transit,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5019,{B57B7060-CA50-49A1-96A2-AF9D3ECCBAE1},2019/09/06 15:40:46+00,253,83,Campbellton Road,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5020,{59A7DBEE-2549-4C86-A001-FE34443FC397},2019/09/06 15:40:46+00,355,125,Clarkston / Northlake,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5021,{48E110FC-D7BC-427C-8DAA-E537609FC8D2},2019/09/06 15:40:46+00,159,51,Joseph E Boone Boulevard,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5022,{33352524-0A8E-4437-B5E0-AC9F244E19AD},2019/09/06 15:40:46+00,414,141,Haynes Bridge Road / Milton,Route 141- North Springs Station,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5023,{8228C20D-EBA9-45D8-91B2-A2348770E5DA},2019/09/06 15:40:46+00,297,111,Snapfinger Woods,Route 111 - Indian Creek Station,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5024,{8E1FC9D5-FB6A-4198-B806-F82EAD01F018},2019/09/06 15:40:46+00,405,133,Shallowford Road,Route 133 Doraville Station,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5025,{F1AF98FD-44D7-495E-BCFE-6F50F776B9D9},2019/09/06 15:40:46+00,362,126,Chamblee-Tucker Road,Route 126 - Northlake Mall,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5026,{67040F83-33F9-47E0-8E69-CC3BF59536EA},2019/09/06 15:40:46+00,898,809,Monroe Drive / Boulevard,Route 809 Lindbergh Station,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5027,{3AE9CC49-529D-42A9-BDB6-3ABE4C2DD7BF},2019/09/06 15:40:46+00,474,180,Roosevelt Highway,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5028,{BAF3B918-22A8-4A93-BF82-2DB2FFF8826B},2019/09/06 15:40:46+00,403,132,Tilly Mill Road,Route 132 - Dunwoody Village,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5029,{3DE437F4-7D6D-484A-8ED9-1BEBB37CE02A},2019/09/06 15:40:46+00,503,185,Alpharetta / Old Milton Parkway,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5030,{E11B601D-84CD-4827-AC21-112137809205},2019/09/06 15:40:46+00,12,4,Moreland Avenue,Route 4 - Iman Park Station,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5031,{F87208C6-43C3-493F-B841-913785A0C906},2019/09/06 15:40:46+00,478,181,Washington Road / Fairburn,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5032,{2F21CFF6-BE43-447B-9125-41A848E8FED8},2019/09/06 15:40:46+00,181,66,Lynhurst Drive / Princeton Lakes,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5033,{D1689992-8F37-4FA4-A45A-434CAAA00149},2019/09/06 15:40:46+00,119,36,N Decatur Road / Virginia Highland,Route 36- Decatur Station,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5034,{AFEA0BAA-1D61-47A4-A08D-DACE2E8E052B},2019/09/06 15:40:46+00,125,40,Peachtree Street / Downtown,Route 40 West End Station,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5035,{C4D7A24C-74C2-4BCA-B0BE-3EBE397BA842},2019/09/06 15:40:46+00,124,40,Peachtree Street / Downtown,Route 40 Arts Center Station,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5036,{2328086C-E479-4E2F-9ADA-215069F4A8EC},2019/09/06 15:40:46+00,343,124,Pleasantdale Road,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5037,{BCAC3D00-E1F8-4887-8C4B-98CAE03F2733},2019/09/06 15:40:46+00,325,121,Memorial Drive / N Hairston Road,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5038,{5823BC79-6CAA-4998-B256-99137B2E5451},2019/09/06 15:40:46+00,251,82,Camp Creek / South Fulton Parkway,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5039,{50246F04-4E74-41DF-A023-6B3CE116529B},2019/09/06 15:40:46+00,404,133,Shallowford Road,Route 133 Northlake Mall,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5040,{0FE16018-85B5-433B-B00F-6919F97AA260},2019/09/06 15:40:46+00,975,BLUE,BLUE-East/West Line,BLUE WESTBOUND TO H E HOLMES STATION,"subway, metro",0101DF,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5041,{3F90F221-FF9A-47D2-A77F-51B1020A9EDE},2019/09/06 15:40:46+00,1007,RED,RED-North South North Springs Line,RED NORTHBOUND TO NORTH SPRINGS STATION,"subway, metro",FF0000,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5042,{3125B611-AB87-412B-9037-61F05A03AA19},2019/09/06 15:40:46+00,928,865,Boulder Park Drive,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5043,{775696AF-E9AA-4573-BF1C-4CBE23D96CDE},2019/09/06 15:40:46+00,356,126,Chamblee-Tucker Road,Route 126 - Chamblee Station,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5044,{21217A58-CC60-405F-A52B-8661B6CF9616},2019/09/06 15:40:46+00,411,141,Haynes Bridge Road / Milton,Route 141-Windward Park & Ride,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5045,{57F88619-A788-42AF-B5F1-51CC3BE09A2A},2019/09/06 15:40:46+00,141,42,Pryor Road,Route 42- Five Points,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
5046,{1C5DAD45-2543-47CE-9086-09CC52F6AA98},2019/09/06 15:40:46+00,272,93,Headland Drive / Main Street,nan,bus,819FF7,MARTA,Metropolitan Atlanta Rapid Transit Authority,2019/09/04,2019/12/06
