"","traveltime.mileEvening","treated","post","dayofweek","month","numvehicles","transRoutes","WalkScore","NumBikeshare","totalschool","origin.tract","Date","dayofweek.1"
"2597",2.46126748136423,TRUE,FALSE,"Wednesday",7,2120,37,62,4,1474,500,"2019-07-31","Wednesday"
"2598",6.2368970933215,TRUE,FALSE,"Wednesday",7,2050,11,89,2,835,1300,"2019-07-31","Wednesday"
"2599",5.82390787854417,TRUE,FALSE,"Wednesday",7,2120,37,62,4,1474,500,"2019-07-31","Wednesday"
"2600",5.83982879718765,TRUE,FALSE,"Wednesday",7,2050,11,89,2,835,1300,"2019-07-31","Wednesday"
"2601",1.77837935353935,FALSE,FALSE,"Wednesday",7,3550,3,1,3,1501,30320,"2019-07-31","Wednesday"
"2602",5.1172648985391,TRUE,FALSE,"Wednesday",7,2240,40,90,5,448,1100,"2019-07-31","Wednesday"
"2603",6.8231518457492,TRUE,FALSE,"Wednesday",7,555,39,74,7,347,400,"2019-07-31","Wednesday"
"2604",5.64615844598538,TRUE,FALSE,"Wednesday",7,2050,11,89,2,835,1300,"2019-07-31","Wednesday"
"2605",5.17919374345786,TRUE,FALSE,"Wednesday",7,555,39,74,7,347,400,"2019-07-31","Wednesday"
"2606",1.69144111667364,FALSE,FALSE,"Wednesday",7,3550,3,1,3,1501,30320,"2019-07-31","Wednesday"
"2607",5.50918926143132,TRUE,FALSE,"Wednesday",7,555,39,74,7,347,400,"2019-07-31","Wednesday"
"2608",1.30130430660504,FALSE,FALSE,"Wednesday",7,3550,3,1,3,1501,30320,"2019-07-31","Wednesday"
"2609",5.58225613164587,TRUE,FALSE,"Wednesday",7,555,39,74,7,347,400,"2019-07-31","Wednesday"
"2610",4.26917260776759,TRUE,FALSE,"Wednesday",7,555,39,74,7,347,400,"2019-07-31","Wednesday"
"2611",9.28267332355049,TRUE,FALSE,"Wednesday",7,2240,40,90,5,448,1100,"2019-07-31","Wednesday"
"2612",2.26704756188467,FALSE,FALSE,"Wednesday",7,3550,3,1,3,1501,30320,"2019-07-31","Wednesday"
"2613",3.59609626630908,TRUE,FALSE,"Wednesday",7,2120,37,62,4,1474,500,"2019-07-31","Wednesday"
"2614",6.4064127748028,TRUE,FALSE,"Wednesday",7,2240,40,90,5,448,1100,"2019-07-31","Wednesday"
"2615",4.30504800783286,TRUE,FALSE,"Wednesday",7,2050,11,89,2,835,1300,"2019-07-31","Wednesday"
"2616",4.3312874015838,TRUE,FALSE,"Wednesday",7,2120,37,62,4,1474,500,"2019-07-31","Wednesday"
"2617",5.05776181832353,TRUE,FALSE,"Wednesday",7,2120,37,62,4,1474,500,"2019-07-31","Wednesday"
"2618",5.6161349371224,TRUE,FALSE,"Wednesday",7,2240,40,90,5,448,1100,"2019-07-31","Wednesday"
"2619",5.04729153684588,TRUE,FALSE,"Wednesday",7,2240,40,90,5,448,1100,"2019-07-31","Wednesday"
"2620",5.38006763811653,TRUE,FALSE,"Wednesday",7,2240,40,90,5,448,1100,"2019-07-31","Wednesday"
"2621",4.9560016094593,TRUE,FALSE,"Wednesday",7,2120,37,62,4,1474,500,"2019-07-31","Wednesday"
"2622",1.41866455305805,FALSE,FALSE,"Wednesday",7,3110,1,47,0,845,31211,"2019-07-31","Wednesday"
"2623",2.78360854630777,FALSE,FALSE,"Wednesday",7,3110,1,47,0,845,31211,"2019-07-31","Wednesday"
"2624",1.74483117326367,FALSE,FALSE,"Wednesday",7,2720,6,32,0,797,31207,"2019-07-31","Wednesday"
"2625",1.79038511982572,FALSE,FALSE,"Wednesday",7,2670,6,22,3,1239,30345,"2019-07-31","Wednesday"
"2626",2.77381416526846,FALSE,FALSE,"Wednesday",7,2720,6,32,0,797,31207,"2019-07-31","Wednesday"
"2627",2.1676481018834,FALSE,FALSE,"Wednesday",7,2720,6,32,0,797,31207,"2019-07-31","Wednesday"
"2628",1.73174229635993,FALSE,FALSE,"Wednesday",7,3110,1,47,0,845,31211,"2019-07-31","Wednesday"
"2629",3.22288233956325,FALSE,FALSE,"Wednesday",7,4140,5,26,3,1262,30339,"2019-07-31","Wednesday"
"2630",1.38041895345718,FALSE,FALSE,"Wednesday",7,4140,5,26,3,1262,30339,"2019-07-31","Wednesday"
"2631",4.57814786637429,TRUE,FALSE,"Wednesday",7,2120,53,91,3,714,1201,"2019-07-31","Wednesday"
"2632",2.22721300892958,FALSE,FALSE,"Wednesday",7,2215,4,23,0,988,30344,"2019-07-31","Wednesday"
"2633",2.9571888012449,FALSE,FALSE,"Wednesday",7,2215,4,23,0,988,30344,"2019-07-31","Wednesday"
"2634",1.28504458030905,FALSE,FALSE,"Wednesday",7,3110,1,47,0,845,31211,"2019-07-31","Wednesday"
"2635",2.67286491270226,FALSE,FALSE,"Wednesday",7,2215,4,23,0,988,30344,"2019-07-31","Wednesday"
"2636",1.79315257476419,FALSE,FALSE,"Wednesday",7,3110,1,47,0,845,31211,"2019-07-31","Wednesday"
"2637",1.91768484234451,FALSE,FALSE,"Wednesday",7,4140,5,26,3,1262,30339,"2019-07-31","Wednesday"
"2638",4.42178711503131,TRUE,FALSE,"Wednesday",7,2120,53,91,3,714,1201,"2019-07-31","Wednesday"
"2639",6.30209037538215,TRUE,FALSE,"Wednesday",7,2120,53,91,3,714,1201,"2019-07-31","Wednesday"
"2640",4.38066812631907,TRUE,FALSE,"Wednesday",7,2395,52,90,7,748,1202,"2019-07-31","Wednesday"
"2641",5.75760750448068,TRUE,FALSE,"Wednesday",7,765,61,84,4,1498,1001,"2019-07-31","Wednesday"
"2642",5.36138370175873,TRUE,FALSE,"Wednesday",7,2395,52,90,7,748,1202,"2019-07-31","Wednesday"
"2643",4.79179784370621,TRUE,FALSE,"Wednesday",7,2395,52,90,7,748,1202,"2019-07-31","Wednesday"
"2644",1.69287759525435,FALSE,FALSE,"Wednesday",7,2670,6,22,3,1239,30345,"2019-07-31","Wednesday"
"2645",2.34083033084068,FALSE,FALSE,"Wednesday",7,2720,6,32,0,797,31207,"2019-07-31","Wednesday"
"2646",2.03929693339506,FALSE,FALSE,"Wednesday",7,2670,6,22,3,1239,30345,"2019-07-31","Wednesday"
"2647",2.17102253589174,FALSE,FALSE,"Wednesday",7,2670,6,22,3,1239,30345,"2019-07-31","Wednesday"
"2648",3.01725036387013,FALSE,FALSE,"Wednesday",7,2720,6,32,0,797,31207,"2019-07-31","Wednesday"
"2649",5.84125815761446,TRUE,FALSE,"Wednesday",7,765,61,84,4,1498,1001,"2019-07-31","Wednesday"
"2650",5.34869462960739,TRUE,FALSE,"Wednesday",7,2395,52,90,7,748,1202,"2019-07-31","Wednesday"
"2651",4.98599348372493,TRUE,FALSE,"Wednesday",7,2395,52,90,7,748,1202,"2019-07-31","Wednesday"
"2652",1.87194991540378,TRUE,FALSE,"Wednesday",7,765,61,84,4,1498,1001,"2019-07-31","Wednesday"
"2653",4.65816497427545,TRUE,FALSE,"Wednesday",7,2120,53,91,3,714,1201,"2019-07-31","Wednesday"
"2654",2.10583529081732,FALSE,FALSE,"Wednesday",7,2215,4,23,0,988,30344,"2019-07-31","Wednesday"
"2655",6.00482196144903,TRUE,FALSE,"Wednesday",7,2395,52,90,7,748,1202,"2019-07-31","Wednesday"
"2656",2.08543689299534,FALSE,FALSE,"Wednesday",7,4140,5,26,3,1262,30339,"2019-07-31","Wednesday"
"2657",2.30076058669555,FALSE,FALSE,"Wednesday",7,2670,6,22,3,1239,30345,"2019-07-31","Wednesday"
"2658",1.21784397508509,FALSE,FALSE,"Wednesday",7,4140,5,26,3,1262,30339,"2019-07-31","Wednesday"
"2659",4.49854490776525,TRUE,FALSE,"Wednesday",7,765,61,84,4,1498,1001,"2019-07-31","Wednesday"
"2660",1.8653053289278,FALSE,FALSE,"Wednesday",7,2215,4,23,0,988,30344,"2019-07-31","Wednesday"
"2661",4.41333414474042,TRUE,FALSE,"Wednesday",7,765,61,84,4,1498,1001,"2019-07-31","Wednesday"
"2662",6.18621434802476,TRUE,FALSE,"Wednesday",7,2120,53,91,3,714,1201,"2019-07-31","Wednesday"
"2663",5.59709752688889,TRUE,FALSE,"Wednesday",7,765,61,84,4,1498,1001,"2019-07-31","Wednesday"
"2664",4.81382994610491,TRUE,FALSE,"Wednesday",7,2120,53,91,3,714,1201,"2019-07-31","Wednesday"
"2665",7.68411737833585,TRUE,FALSE,"Thursday",8,555,39,74,7,347,400,"2019-08-01","Thursday"
"2666",4.3153155195709,TRUE,FALSE,"Thursday",8,555,39,74,7,347,400,"2019-08-01","Thursday"
"2667",6.45125881698699,TRUE,FALSE,"Thursday",8,2050,11,89,2,835,1300,"2019-08-01","Thursday"
"2668",3.78485470688639,TRUE,FALSE,"Thursday",8,555,39,74,7,347,400,"2019-08-01","Thursday"
"2669",6.37099167364852,TRUE,FALSE,"Thursday",8,2050,11,89,2,835,1300,"2019-08-01","Thursday"
"2670",1.72051643222277,FALSE,FALSE,"Thursday",8,3550,3,1,3,1501,30320,"2019-08-01","Thursday"
"2671",5.64584993678971,TRUE,FALSE,"Thursday",8,2240,40,90,5,448,1100,"2019-08-01","Thursday"
"2672",6.17054712424361,TRUE,FALSE,"Thursday",8,2050,11,89,2,835,1300,"2019-08-01","Thursday"
"2673",5.20252337316675,TRUE,FALSE,"Thursday",8,2120,37,62,4,1474,500,"2019-08-01","Thursday"
"2674",4.46411950300438,TRUE,FALSE,"Thursday",8,2120,37,62,4,1474,500,"2019-08-01","Thursday"
"2675",6.20815470249124,TRUE,FALSE,"Thursday",8,2120,37,62,4,1474,500,"2019-08-01","Thursday"
"2676",1.99862608569022,FALSE,FALSE,"Thursday",8,3550,3,1,3,1501,30320,"2019-08-01","Thursday"
"2677",5.74565891930255,TRUE,FALSE,"Thursday",8,2240,40,90,5,448,1100,"2019-08-01","Thursday"
"2678",6.22251489943321,TRUE,FALSE,"Thursday",8,555,39,74,7,347,400,"2019-08-01","Thursday"
"2679",3.62341540659266,TRUE,FALSE,"Thursday",8,2050,11,89,2,835,1300,"2019-08-01","Thursday"
"2680",6.5163674008597,TRUE,FALSE,"Thursday",8,555,39,74,7,347,400,"2019-08-01","Thursday"
"2681",6.48406626298223,TRUE,FALSE,"Thursday",8,2050,11,89,2,835,1300,"2019-08-01","Thursday"
"2682",6.16848598234752,TRUE,FALSE,"Thursday",8,2240,40,90,5,448,1100,"2019-08-01","Thursday"
"2683",5.88225172959166,TRUE,FALSE,"Thursday",8,2240,40,90,5,448,1100,"2019-08-01","Thursday"
"2684",1.38648527593164,FALSE,FALSE,"Thursday",8,3550,3,1,3,1501,30320,"2019-08-01","Thursday"
"2685",2.73859339475738,TRUE,FALSE,"Thursday",8,2120,37,62,4,1474,500,"2019-08-01","Thursday"
"2686",6.62824333015956,TRUE,FALSE,"Thursday",8,555,39,74,7,347,400,"2019-08-01","Thursday"
"2687",6.06871629579544,TRUE,FALSE,"Thursday",8,2240,40,90,5,448,1100,"2019-08-01","Thursday"
"2688",6.06395389234323,TRUE,FALSE,"Thursday",8,2120,37,62,4,1474,500,"2019-08-01","Thursday"
"2689",7.120433151326,TRUE,FALSE,"Thursday",8,2120,37,62,4,1474,500,"2019-08-01","Thursday"
"2690",3.06303315027973,FALSE,FALSE,"Thursday",8,3550,3,1,3,1501,30320,"2019-08-01","Thursday"
"2691",2.62760544933061,FALSE,FALSE,"Thursday",8,3550,3,1,3,1501,30320,"2019-08-01","Thursday"
"2692",9.98768648736445,TRUE,FALSE,"Thursday",8,2240,40,90,5,448,1100,"2019-08-01","Thursday"
"2693",6.39668288787302,TRUE,FALSE,"Thursday",8,2050,11,89,2,835,1300,"2019-08-01","Thursday"
"2694",2.10671686129121,FALSE,FALSE,"Thursday",8,3110,1,47,0,845,31211,"2019-08-01","Thursday"
"2695",1.75662057308302,FALSE,FALSE,"Thursday",8,3110,1,47,0,845,31211,"2019-08-01","Thursday"
"2696",4.91931117959285,FALSE,FALSE,"Thursday",8,2670,6,22,3,1239,30345,"2019-08-01","Thursday"
"2697",4.59336784997722,FALSE,FALSE,"Thursday",8,2215,4,23,0,988,30344,"2019-08-01","Thursday"
"2698",1.99285095926747,FALSE,FALSE,"Thursday",8,3110,1,47,0,845,31211,"2019-08-01","Thursday"
"2699",3.52678602134488,FALSE,FALSE,"Thursday",8,2720,6,32,0,797,31207,"2019-08-01","Thursday"
"2700",2.31222305693277,FALSE,FALSE,"Thursday",8,3110,1,47,0,845,31211,"2019-08-01","Thursday"
"2701",3.10042301238113,FALSE,FALSE,"Thursday",8,2670,6,22,3,1239,30345,"2019-08-01","Thursday"
"2702",1.86272517145716,FALSE,FALSE,"Thursday",8,2720,6,32,0,797,31207,"2019-08-01","Thursday"
"2703",4.06396028864915,FALSE,FALSE,"Thursday",8,2720,6,32,0,797,31207,"2019-08-01","Thursday"
"2704",1.99631403608159,FALSE,FALSE,"Thursday",8,2215,4,23,0,988,30344,"2019-08-01","Thursday"
"2705",4.34247384648827,FALSE,FALSE,"Thursday",8,2215,4,23,0,988,30344,"2019-08-01","Thursday"
"2706",2.08579357852406,FALSE,FALSE,"Thursday",8,4140,5,26,3,1262,30339,"2019-08-01","Thursday"
"2707",4.04163347165758,TRUE,FALSE,"Thursday",8,2120,53,91,3,714,1201,"2019-08-01","Thursday"
"2708",6.77595985221196,TRUE,FALSE,"Thursday",8,765,61,84,4,1498,1001,"2019-08-01","Thursday"
"2709",3.34162010996821,FALSE,FALSE,"Thursday",8,4140,5,26,3,1262,30339,"2019-08-01","Thursday"
"2710",2.22121958874473,FALSE,FALSE,"Thursday",8,4140,5,26,3,1262,30339,"2019-08-01","Thursday"
"2711",5.67292235615944,TRUE,FALSE,"Thursday",8,2120,53,91,3,714,1201,"2019-08-01","Thursday"
"2712",2.25913630307462,FALSE,FALSE,"Thursday",8,2670,6,22,3,1239,30345,"2019-08-01","Thursday"
"2713",1.69573211720709,FALSE,FALSE,"Thursday",8,4140,5,26,3,1262,30339,"2019-08-01","Thursday"
"2714",2.90694530219463,FALSE,FALSE,"Thursday",8,2720,6,32,0,797,31207,"2019-08-01","Thursday"
"2715",5.05817250394657,TRUE,FALSE,"Thursday",8,765,61,84,4,1498,1001,"2019-08-01","Thursday"
"2716",2.8210816131718,FALSE,FALSE,"Thursday",8,2215,4,23,0,988,30344,"2019-08-01","Thursday"
"2717",4.07859386679012,FALSE,FALSE,"Thursday",8,2670,6,22,3,1239,30345,"2019-08-01","Thursday"
"2718",6.85358880843538,TRUE,FALSE,"Thursday",8,765,61,84,4,1498,1001,"2019-08-01","Thursday"
"2719",5.62291461403964,TRUE,FALSE,"Thursday",8,765,61,84,4,1498,1001,"2019-08-01","Thursday"
"2720",7.79600990327284,TRUE,FALSE,"Thursday",8,765,61,84,4,1498,1001,"2019-08-01","Thursday"
"2721",6.6588124721019,TRUE,FALSE,"Thursday",8,2120,53,91,3,714,1201,"2019-08-01","Thursday"
"2722",5.04729153684588,TRUE,FALSE,"Thursday",8,2395,52,90,7,748,1202,"2019-08-01","Thursday"
"2723",5.2960009736885,TRUE,FALSE,"Thursday",8,2395,52,90,7,748,1202,"2019-08-01","Thursday"
"2724",5.28964697032504,TRUE,FALSE,"Thursday",8,2395,52,90,7,748,1202,"2019-08-01","Thursday"
"2725",2.55924480319425,FALSE,FALSE,"Thursday",8,2215,4,23,0,988,30344,"2019-08-01","Thursday"
"2726",2.14927679788295,FALSE,FALSE,"Thursday",8,4140,5,26,3,1262,30339,"2019-08-01","Thursday"
"2727",4.49400899644271,FALSE,FALSE,"Thursday",8,2670,6,22,3,1239,30345,"2019-08-01","Thursday"
"2728",2.12619470830858,FALSE,FALSE,"Thursday",8,3110,1,47,0,845,31211,"2019-08-01","Thursday"
"2729",5.83830006213945,TRUE,FALSE,"Thursday",8,2395,52,90,7,748,1202,"2019-08-01","Thursday"
"2730",4.27895995209325,TRUE,FALSE,"Thursday",8,2120,53,91,3,714,1201,"2019-08-01","Thursday"
"2731",6.23220850674613,TRUE,FALSE,"Thursday",8,2120,53,91,3,714,1201,"2019-08-01","Thursday"
"2732",5.97019787882233,TRUE,FALSE,"Thursday",8,2395,52,90,7,748,1202,"2019-08-01","Thursday"
"2733",4.83686695538576,TRUE,FALSE,"Thursday",8,2120,53,91,3,714,1201,"2019-08-01","Thursday"
"2734",2.0452786112745,TRUE,FALSE,"Thursday",8,765,61,84,4,1498,1001,"2019-08-01","Thursday"
"2735",2.98540679875333,FALSE,FALSE,"Thursday",8,2720,6,32,0,797,31207,"2019-08-01","Thursday"
"2736",6.53990510652865,TRUE,FALSE,"Thursday",8,2395,52,90,7,748,1202,"2019-08-01","Thursday"
"2737",5.50918926143132,TRUE,FALSE,"Friday",8,555,39,74,7,347,400,"2019-08-02","Friday"
"2738",6.71080570825964,TRUE,FALSE,"Friday",8,2050,11,89,2,835,1300,"2019-08-02","Friday"
"2739",6.40277201601622,TRUE,FALSE,"Friday",8,2050,11,89,2,835,1300,"2019-08-02","Friday"
"2740",5.37511157947324,TRUE,FALSE,"Friday",8,2240,40,90,5,448,1100,"2019-08-02","Friday"
"2741",1.07443743889332,FALSE,FALSE,"Friday",8,3550,3,1,3,1501,30320,"2019-08-02","Friday"
"2742",2.38782396346013,FALSE,FALSE,"Friday",8,3550,3,1,3,1501,30320,"2019-08-02","Friday"
"2743",7.33973116530119,TRUE,FALSE,"Friday",8,555,39,74,7,347,400,"2019-08-02","Friday"
"2744",2.06112628428717,FALSE,FALSE,"Friday",8,3550,3,1,3,1501,30320,"2019-08-02","Friday"
"2745",7.10529416841765,TRUE,FALSE,"Friday",8,2050,11,89,2,835,1300,"2019-08-02","Friday"
"2746",4.01770755270394,TRUE,FALSE,"Friday",8,555,39,74,7,347,400,"2019-08-02","Friday"
"2747",5.42821920000407,TRUE,FALSE,"Friday",8,2240,40,90,5,448,1100,"2019-08-02","Friday"
"2748",4.60510442122415,TRUE,FALSE,"Friday",8,2120,37,62,4,1474,500,"2019-08-02","Friday"
"2749",4.30504800783286,TRUE,FALSE,"Friday",8,2050,11,89,2,835,1300,"2019-08-02","Friday"
"2750",6.63946409851984,TRUE,FALSE,"Friday",8,2050,11,89,2,835,1300,"2019-08-02","Friday"
"2751",5.91369758343915,TRUE,FALSE,"Friday",8,555,39,74,7,347,400,"2019-08-02","Friday"
"2752",5.62227230463258,TRUE,FALSE,"Friday",8,555,39,74,7,347,400,"2019-08-02","Friday"
"2753",4.14171087223184,TRUE,FALSE,"Friday",8,2120,37,62,4,1474,500,"2019-08-02","Friday"
"2754",5.11097994277805,TRUE,FALSE,"Friday",8,2240,40,90,5,448,1100,"2019-08-02","Friday"
"2755",5.28957864086521,TRUE,FALSE,"Friday",8,2120,37,62,4,1474,500,"2019-08-02","Friday"
"2756",2.16660869838401,TRUE,FALSE,"Friday",8,2120,37,62,4,1474,500,"2019-08-02","Friday"
"2757",5.90166510163652,TRUE,FALSE,"Friday",8,2240,40,90,5,448,1100,"2019-08-02","Friday"
"2758",2.96227548086264,FALSE,FALSE,"Friday",8,3550,3,1,3,1501,30320,"2019-08-02","Friday"
"2759",6.08530410289535,TRUE,FALSE,"Friday",8,2120,37,62,4,1474,500,"2019-08-02","Friday"
"2760",5.89655413137571,TRUE,FALSE,"Friday",8,2240,40,90,5,448,1100,"2019-08-02","Friday"
"2761",5.2561054190421,TRUE,FALSE,"Friday",8,2120,37,62,4,1474,500,"2019-08-02","Friday"
"2762",6.52014532487106,TRUE,FALSE,"Friday",8,2050,11,89,2,835,1300,"2019-08-02","Friday"
"2763",9.7135147014368,TRUE,FALSE,"Friday",8,2240,40,90,5,448,1100,"2019-08-02","Friday"
"2764",4.01804480731067,TRUE,FALSE,"Friday",8,555,39,74,7,347,400,"2019-08-02","Friday"
"2765",2.20409231879856,FALSE,FALSE,"Friday",8,3550,3,1,3,1501,30320,"2019-08-02","Friday"
"2766",2.10447232698846,FALSE,FALSE,"Friday",8,4140,5,26,3,1262,30339,"2019-08-02","Friday"
"2767",2.48964306299042,FALSE,FALSE,"Friday",8,2215,4,23,0,988,30344,"2019-08-02","Friday"
"2768",4.9453958350916,FALSE,FALSE,"Friday",8,2215,4,23,0,988,30344,"2019-08-02","Friday"
"2769",2.04997027916889,FALSE,FALSE,"Friday",8,3110,1,47,0,845,31211,"2019-08-02","Friday"
"2770",2.07795491482338,FALSE,FALSE,"Friday",8,3110,1,47,0,845,31211,"2019-08-02","Friday"
"2771",5.39711128280918,FALSE,FALSE,"Friday",8,2670,6,22,3,1239,30345,"2019-08-02","Friday"
"2772",2.67793180573336,FALSE,FALSE,"Friday",8,3110,1,47,0,845,31211,"2019-08-02","Friday"
"2773",4.05238388097139,FALSE,FALSE,"Friday",8,2670,6,22,3,1239,30345,"2019-08-02","Friday"
"2774",4.30867495176057,TRUE,FALSE,"Friday",8,2120,53,91,3,714,1201,"2019-08-02","Friday"
"2775",4.8429311207999,TRUE,FALSE,"Friday",8,765,61,84,4,1498,1001,"2019-08-02","Friday"
"2776",5.66886297011206,TRUE,FALSE,"Friday",8,2395,52,90,7,748,1202,"2019-08-02","Friday"
"2777",4.40177902853796,TRUE,FALSE,"Friday",8,2120,53,91,3,714,1201,"2019-08-02","Friday"
"2778",2.51583672498957,FALSE,FALSE,"Friday",8,2215,4,23,0,988,30344,"2019-08-02","Friday"
"2779",5.36552882475788,FALSE,FALSE,"Friday",8,2670,6,22,3,1239,30345,"2019-08-02","Friday"
"2780",1.97321555456825,FALSE,FALSE,"Friday",8,4140,5,26,3,1262,30339,"2019-08-02","Friday"
"2781",1.62693717507018,FALSE,FALSE,"Friday",8,3110,1,47,0,845,31211,"2019-08-02","Friday"
"2782",5.40873244490948,FALSE,FALSE,"Friday",8,2670,6,22,3,1239,30345,"2019-08-02","Friday"
"2783",4.11819186549682,FALSE,FALSE,"Friday",8,2215,4,23,0,988,30344,"2019-08-02","Friday"
"2784",3.29453800915391,FALSE,FALSE,"Friday",8,2720,6,32,0,797,31207,"2019-08-02","Friday"
"2785",2.663118564797,FALSE,FALSE,"Friday",8,2720,6,32,0,797,31207,"2019-08-02","Friday"
"2786",2.15024668464691,FALSE,FALSE,"Friday",8,3110,1,47,0,845,31211,"2019-08-02","Friday"
"2787",1.45009617777994,FALSE,FALSE,"Friday",8,2720,6,32,0,797,31207,"2019-08-02","Friday"
"2788",6.39668288787302,TRUE,FALSE,"Friday",8,765,61,84,4,1498,1001,"2019-08-02","Friday"
"2789",6.83013257012399,TRUE,FALSE,"Friday",8,2120,53,91,3,714,1201,"2019-08-02","Friday"
"2790",5.42676642982896,TRUE,FALSE,"Friday",8,765,61,84,4,1498,1001,"2019-08-02","Friday"
"2791",5.47387244892578,TRUE,FALSE,"Friday",8,2120,53,91,3,714,1201,"2019-08-02","Friday"
"2792",2.63534527478188,FALSE,FALSE,"Friday",8,4140,5,26,3,1262,30339,"2019-08-02","Friday"
"2793",7.15209168117361,TRUE,FALSE,"Friday",8,765,61,84,4,1498,1001,"2019-08-02","Friday"
"2794",6.30595107633599,TRUE,FALSE,"Friday",8,765,61,84,4,1498,1001,"2019-08-02","Friday"
"2795",3.03223670673703,FALSE,FALSE,"Friday",8,2720,6,32,0,797,31207,"2019-08-02","Friday"
"2796",2.37710686720384,FALSE,FALSE,"Friday",8,2670,6,22,3,1239,30345,"2019-08-02","Friday"
"2797",2.54916903625254,FALSE,FALSE,"Friday",8,2215,4,23,0,988,30344,"2019-08-02","Friday"
"2798",2.14218347511766,FALSE,FALSE,"Friday",8,4140,5,26,3,1262,30339,"2019-08-02","Friday"
"2799",2.06261148086157,TRUE,FALSE,"Friday",8,765,61,84,4,1498,1001,"2019-08-02","Friday"
"2800",3.59605818940742,FALSE,FALSE,"Friday",8,4140,5,26,3,1262,30339,"2019-08-02","Friday"
"2801",7.19389561718151,TRUE,FALSE,"Friday",8,2120,53,91,3,714,1201,"2019-08-02","Friday"
"2802",4.9560016094593,TRUE,FALSE,"Friday",8,2120,53,91,3,714,1201,"2019-08-02","Friday"
"2803",4.85682770526679,TRUE,FALSE,"Friday",8,2395,52,90,7,748,1202,"2019-08-02","Friday"
"2804",6.11328507456635,TRUE,FALSE,"Friday",8,2395,52,90,7,748,1202,"2019-08-02","Friday"
"2805",4.50476021413755,FALSE,FALSE,"Friday",8,2720,6,32,0,797,31207,"2019-08-02","Friday"
"2806",4.86647521269904,TRUE,FALSE,"Friday",8,2395,52,90,7,748,1202,"2019-08-02","Friday"
"2807",5.68914641091691,TRUE,FALSE,"Friday",8,2395,52,90,7,748,1202,"2019-08-02","Friday"
"2808",7.55061771390126,TRUE,FALSE,"Friday",8,2395,52,90,7,748,1202,"2019-08-02","Friday"
"2809",2.30527165508058,TRUE,FALSE,"Saturday",8,2120,37,62,4,1474,500,"2019-08-03","Saturday"
"2810",6.15479737800531,TRUE,FALSE,"Saturday",8,2240,40,90,5,448,1100,"2019-08-03","Saturday"
"2811",6.28253915891327,TRUE,FALSE,"Saturday",8,555,39,74,7,347,400,"2019-08-03","Saturday"
"2812",6.12658658246073,TRUE,FALSE,"Saturday",8,2240,40,90,5,448,1100,"2019-08-03","Saturday"
"2813",5.64584993678971,TRUE,FALSE,"Saturday",8,2240,40,90,5,448,1100,"2019-08-03","Saturday"
"2814",6.93357176863932,TRUE,FALSE,"Saturday",8,2050,11,89,2,835,1300,"2019-08-03","Saturday"
"2815",5.63295826040739,TRUE,FALSE,"Saturday",8,2120,37,62,4,1474,500,"2019-08-03","Saturday"
"2816",6.49912170684477,TRUE,FALSE,"Saturday",8,555,39,74,7,347,400,"2019-08-03","Saturday"
"2817",4.04250821660952,TRUE,FALSE,"Saturday",8,555,39,74,7,347,400,"2019-08-03","Saturday"
"2818",7.86241567816707,TRUE,FALSE,"Saturday",8,2050,11,89,2,835,1300,"2019-08-03","Saturday"
"2819",5.31560849925767,TRUE,FALSE,"Saturday",8,2240,40,90,5,448,1100,"2019-08-03","Saturday"
"2820",6.80675768210459,TRUE,FALSE,"Saturday",8,2120,37,62,4,1474,500,"2019-08-03","Saturday"
"2821",7.22499164106647,TRUE,FALSE,"Saturday",8,2050,11,89,2,835,1300,"2019-08-03","Saturday"
"2822",9.75268209942647,TRUE,FALSE,"Saturday",8,2240,40,90,5,448,1100,"2019-08-03","Saturday"
"2823",1.96093697593401,FALSE,FALSE,"Saturday",8,3550,3,1,3,1501,30320,"2019-08-03","Saturday"
"2824",7.58178261933164,TRUE,FALSE,"Saturday",8,2050,11,89,2,835,1300,"2019-08-03","Saturday"
"2825",4.04038254362557,FALSE,FALSE,"Saturday",8,3550,3,1,3,1501,30320,"2019-08-03","Saturday"
"2826",4.46648730812659,TRUE,FALSE,"Saturday",8,2050,11,89,2,835,1300,"2019-08-03","Saturday"
"2827",7.22329825206304,TRUE,FALSE,"Saturday",8,2050,11,89,2,835,1300,"2019-08-03","Saturday"
"2828",3.63169042141322,FALSE,FALSE,"Saturday",8,3550,3,1,3,1501,30320,"2019-08-03","Saturday"
"2829",7.68411737833585,TRUE,FALSE,"Saturday",8,555,39,74,7,347,400,"2019-08-03","Saturday"
"2830",6.23169242639909,TRUE,FALSE,"Saturday",8,2240,40,90,5,448,1100,"2019-08-03","Saturday"
"2831",4.29051485566532,TRUE,FALSE,"Saturday",8,2120,37,62,4,1474,500,"2019-08-03","Saturday"
"2832",4.61755064938963,TRUE,FALSE,"Saturday",8,2120,37,62,4,1474,500,"2019-08-03","Saturday"
"2833",2.96068563717522,FALSE,FALSE,"Saturday",8,3550,3,1,3,1501,30320,"2019-08-03","Saturday"
"2834",5.46828062197553,TRUE,FALSE,"Saturday",8,2120,37,62,4,1474,500,"2019-08-03","Saturday"
"2835",4.05392020737594,TRUE,FALSE,"Saturday",8,555,39,74,7,347,400,"2019-08-03","Saturday"
"2836",6.70470171880363,TRUE,FALSE,"Saturday",8,555,39,74,7,347,400,"2019-08-03","Saturday"
