,minutes_per_mile,treated,post,scooter,origin_tract,destination,day_of_week,month,numvehicles,totalschool,tract,date,transit.routes,walk.score,bike.hubs,precip,week_num
9788,2.347331782028516,0,1,0,10206,10121,Friday,8,2110,1257,sandy springs,2018-08-24,1,34,0,0,34
9789,3.240648330654752,0,1,0,10206,10121,Saturday,8,2110,1257,sandy springs,2018-08-25,1,34,0,0,34
9790,2.8937754154966924,0,1,0,10206,10121,Monday,8,2110,1257,sandy springs,2018-08-27,1,34,0,0,35
9791,2.461372192491439,0,1,0,10206,10121,Tuesday,8,2110,1257,sandy springs,2018-08-28,1,34,0,0,35
9792,2.8842720479581154,0,1,0,10206,10121,Wednesday,8,2110,1257,sandy springs,2018-08-29,1,34,0,0,35
9793,2.1572644312569755,0,1,0,10206,10121,Thursday,8,2110,1257,sandy springs,2018-08-30,1,34,0,0,35
9794,2.8605136291116726,0,1,0,10206,10121,Friday,8,2110,1257,sandy springs,2018-08-31,1,34,0,0,35
9795,2.4186070385678424,0,1,0,10206,10121,Saturday,9,2110,1257,sandy springs,2018-09-01,1,34,0,0,35
9796,2.4471171411835737,0,1,0,10206,10121,Sunday,9,2110,1257,sandy springs,2018-09-02,1,34,0,0,35
9797,2.043224020794052,0,1,0,10206,10121,Monday,9,2110,1257,sandy springs,2018-09-03,1,34,0,0,36
9798,2.556405867877209,0,1,0,10206,10121,Tuesday,9,2110,1257,sandy springs,2018-09-04,1,34,0,0,36
9799,2.784486688803057,0,1,0,10206,10121,Wednesday,9,2110,1257,sandy springs,2018-09-05,1,34,0,0,36
9800,2.2808082092584767,0,1,0,10206,10121,Thursday,9,2110,1257,sandy springs,2018-09-06,1,34,0,0,36
9801,2.3054838142412315,0,0,0,10206,10123,Thursday,7,2110,1257,sandy springs,2018-07-12,1,34,0,0,28
9802,2.7178467728860043,0,0,0,10206,10123,Friday,7,2110,1257,sandy springs,2018-07-13,1,34,0,1,28
9803,2.3467201101057085,0,0,0,10206,10123,Saturday,7,2110,1257,sandy springs,2018-07-14,1,34,0,0,28
9804,2.1180461057663345,0,0,0,10206,10123,Sunday,7,2110,1257,sandy springs,2018-07-15,1,34,0,1,28
9805,2.687856739530021,0,0,0,10206,10123,Monday,7,2110,1257,sandy springs,2018-07-16,1,34,0,1,29
9806,2.504167785224622,0,0,0,10206,10123,Tuesday,7,2110,1257,sandy springs,2018-07-17,1,34,0,0,29
9807,3.111465960683288,0,0,0,10206,10123,Wednesday,7,2110,1257,sandy springs,2018-07-18,1,34,0,0,29
9808,2.174277418308803,0,0,0,10206,10123,Thursday,7,2110,1257,sandy springs,2018-07-19,1,34,0,1,29
9809,2.301735060071733,0,0,0,10206,10123,Friday,7,2110,1257,sandy springs,2018-07-20,1,34,0,0,29
9810,2.25300125586826,0,0,0,10206,10123,Saturday,7,2110,1257,sandy springs,2018-07-21,1,34,0,1,29
9811,2.8340581521404404,0,0,0,10206,10123,Sunday,7,2110,1257,sandy springs,2018-07-22,1,34,0,1,29
9812,2.601635393631568,0,0,0,10206,10123,Monday,7,2110,1257,sandy springs,2018-07-23,1,34,0,1,30
9813,2.376710143461692,0,0,0,10206,10123,Tuesday,7,2110,1257,sandy springs,2018-07-24,1,34,0,1,30
9814,2.8265606438014443,0,0,0,10206,10123,Wednesday,7,2110,1257,sandy springs,2018-07-25,1,34,0,0,30
9815,2.2492525016987623,0,0,0,10206,10123,Thursday,7,2110,1257,sandy springs,2018-07-26,1,34,0,0,30
9816,2.6391229353265477,0,0,0,10206,10123,Friday,7,2110,1257,sandy springs,2018-07-27,1,34,0,0,30
9817,2.264247518376754,0,0,0,10206,10123,Saturday,7,2110,1257,sandy springs,2018-07-28,1,34,0,0,30
9818,2.2417549933597662,0,0,0,10206,10123,Sunday,7,2110,1257,sandy springs,2018-07-29,1,34,0,0,30
9819,2.211764960003783,0,0,0,10206,10123,Monday,7,2110,1257,sandy springs,2018-07-30,1,34,0,0,31
9820,2.4291927018346637,0,0,0,10206,10123,Tuesday,7,2110,1257,sandy springs,2018-07-31,1,34,0,1,31
9821,2.7103492645470086,0,0,0,10206,10123,Wednesday,8,2110,1257,sandy springs,2018-08-01,1,34,0,1,31
9822,2.721595527055502,0,0,0,10206,10123,Friday,8,2110,1257,sandy springs,2018-08-03,1,34,0,0,31
9823,2.264247518376754,0,0,0,10206,10123,Saturday,8,2110,1257,sandy springs,2018-08-04,1,34,0,0,31
9824,3.010249598106844,0,0,0,10206,10123,Sunday,8,2110,1257,sandy springs,2018-08-05,1,34,0,0,31
9825,2.211764960003783,0,0,0,10206,10123,Monday,8,2110,1257,sandy springs,2018-08-06,1,34,0,0,32
9826,2.4029514226481776,0,0,0,10206,10123,Tuesday,8,2110,1257,sandy springs,2018-08-07,1,34,0,0,32
9827,2.219262468342779,0,1,0,10206,10123,Thursday,8,2110,1257,sandy springs,2018-08-09,1,34,0,1,32
9828,3.0589834023103166,0,1,0,10206,10123,Friday,8,2110,1257,sandy springs,2018-08-10,1,34,0,0,32
9829,2.245503747529264,0,1,0,10206,10123,Saturday,8,2110,1257,sandy springs,2018-08-11,1,34,0,0,32
9830,2.174277418308803,0,1,0,10206,10123,Monday,8,2110,1257,sandy springs,2018-08-13,1,34,0,0,33
9831,2.87154569383542,0,1,0,10206,10123,Tuesday,8,2110,1257,sandy springs,2018-08-14,1,34,0,0,33
9832,2.612881656140062,0,1,0,10206,10123,Wednesday,8,2110,1257,sandy springs,2018-08-15,1,34,0,0,33
9833,2.687856739530021,0,1,0,10206,10123,Thursday,8,2110,1257,sandy springs,2018-08-16,1,34,0,0,33
9834,2.515414047733116,0,1,0,10206,10123,Friday,8,2110,1257,sandy springs,2018-08-17,1,34,0,1,33
9835,2.421695193495668,0,1,0,10206,10123,Saturday,8,2110,1257,sandy springs,2018-08-18,1,34,0,1,33
9836,1.8518845597319809,0,1,0,10206,10123,Sunday,8,2110,1257,sandy springs,2018-08-19,1,34,0,1,33
9837,2.376710143461692,0,1,0,10206,10123,Monday,8,2110,1257,sandy springs,2018-08-20,1,34,0,1,34
9838,2.294237551732737,0,1,0,10206,10123,Tuesday,8,2110,1257,sandy springs,2018-08-21,1,34,0,1,34
9839,2.073061055732359,0,1,0,10206,10123,Wednesday,8,2110,1257,sandy springs,2018-08-22,1,34,0,0,34
9840,3.010249598106844,0,1,0,10206,10123,Thursday,8,2110,1257,sandy springs,2018-08-23,1,34,0,0,34
9841,2.2267599766817745,0,1,0,10206,10123,Friday,8,2110,1257,sandy springs,2018-08-24,1,34,0,0,34
9842,3.3626324900396494,0,1,0,10206,10123,Saturday,8,2110,1257,sandy springs,2018-08-25,1,34,0,0,34
9843,2.684107985360523,0,1,0,10206,10123,Sunday,8,2110,1257,sandy springs,2018-08-26,1,34,0,0,34
9844,2.432941456004161,0,1,0,10206,10123,Monday,8,2110,1257,sandy springs,2018-08-27,1,34,0,0,35
9845,2.312981322580227,0,1,0,10206,10123,Tuesday,8,2110,1257,sandy springs,2018-08-28,1,34,0,0,35
9846,2.6541179520045395,0,1,0,10206,10123,Wednesday,8,2110,1257,sandy springs,2018-08-29,1,34,0,0,35
9847,2.084307318240853,0,1,0,10206,10123,Thursday,8,2110,1257,sandy springs,2018-08-30,1,34,0,0,35
9848,2.729093035394498,0,1,0,10206,10123,Friday,8,2110,1257,sandy springs,2018-08-31,1,34,0,0,35
9849,2.1667799099698075,0,1,0,10206,10123,Saturday,9,2110,1257,sandy springs,2018-09-01,1,34,0,0,35
9850,2.024327251528886,0,1,0,10206,10123,Sunday,9,2110,1257,sandy springs,2018-09-02,1,34,0,0,35
9851,1.8631308222404748,0,1,0,10206,10123,Monday,9,2110,1257,sandy springs,2018-09-03,1,34,0,0,36
9852,2.219262468342779,0,1,0,10206,10123,Tuesday,9,2110,1257,sandy springs,2018-09-04,1,34,0,0,36
9853,2.3167300767497254,0,1,0,10206,10123,Wednesday,9,2110,1257,sandy springs,2018-09-05,1,34,0,0,36
9854,2.211764960003783,0,1,0,10206,10123,Thursday,9,2110,1257,sandy springs,2018-09-06,1,34,0,0,36
9855,1.340504890569989,0,0,0,10206,10212,Thursday,7,2110,1257,sandy springs,2018-07-12,1,34,0,0,28
9856,1.3757813350586732,0,0,0,10206,10212,Friday,7,2110,1257,sandy springs,2018-07-13,1,34,0,1,28
9857,1.411057779547357,0,0,0,10206,10212,Saturday,7,2110,1257,sandy springs,2018-07-14,1,34,0,0,28
9858,1.1641226681265695,0,0,0,10206,10212,Sunday,7,2110,1257,sandy springs,2018-07-15,1,34,0,1,28
9859,1.3757813350586732,0,0,0,10206,10212,Monday,7,2110,1257,sandy springs,2018-07-16,1,34,0,1,29
9860,1.331685779447818,0,0,0,10206,10212,Tuesday,7,2110,1257,sandy springs,2018-07-17,1,34,0,0,29
9861,1.3757813350586732,0,0,0,10206,10212,Wednesday,7,2110,1257,sandy springs,2018-07-18,1,34,0,0,29
9862,1.446334224036041,0,0,0,10206,10212,Thursday,7,2110,1257,sandy springs,2018-07-19,1,34,0,1,29
9863,1.4198768906695278,0,0,0,10206,10212,Friday,7,2110,1257,sandy springs,2018-07-20,1,34,0,0,29
9864,1.2434946682261083,0,0,0,10206,10212,Saturday,7,2110,1257,sandy springs,2018-07-21,1,34,0,1,29
9865,1.3140475572034762,0,0,0,10206,10212,Sunday,7,2110,1257,sandy springs,2018-07-22,1,34,0,1,29
9866,1.428696001791699,0,0,0,10206,10212,Monday,7,2110,1257,sandy springs,2018-07-23,1,34,0,1,30
9867,1.3140475572034762,0,0,0,10206,10212,Tuesday,7,2110,1257,sandy springs,2018-07-24,1,34,0,1,30
9868,1.340504890569989,0,0,0,10206,10212,Wednesday,7,2110,1257,sandy springs,2018-07-25,1,34,0,0,30
9869,1.2787711127147925,0,0,0,10206,10212,Thursday,7,2110,1257,sandy springs,2018-07-26,1,34,0,0,30
9870,1.402238668425186,0,0,0,10206,10212,Friday,7,2110,1257,sandy springs,2018-07-27,1,34,0,0,30
9871,1.3140475572034762,0,0,0,10206,10212,Saturday,7,2110,1257,sandy springs,2018-07-28,1,34,0,0,30
9872,1.552163557502093,0,0,0,10206,10212,Sunday,7,2110,1257,sandy springs,2018-07-29,1,34,0,0,30
9873,1.1376653347600565,0,0,0,10206,10212,Monday,7,2110,1257,sandy springs,2018-07-30,1,34,0,0,31
9874,1.384600446180844,0,0,0,10206,10212,Tuesday,7,2110,1257,sandy springs,2018-07-31,1,34,0,1,31
9875,1.411057779547357,0,0,0,10206,10212,Wednesday,8,2110,1257,sandy springs,2018-08-01,1,34,0,1,31
9876,1.2699520015926211,0,0,0,10206,10212,Friday,8,2110,1257,sandy springs,2018-08-03,1,34,0,0,31
9877,1.446334224036041,0,0,0,10206,10212,Saturday,8,2110,1257,sandy springs,2018-08-04,1,34,0,0,31
9878,1.43751511291387,0,0,0,10206,10212,Sunday,8,2110,1257,sandy springs,2018-08-05,1,34,0,0,31
9879,1.6491737798459736,0,0,0,10206,10212,Monday,8,2110,1257,sandy springs,2018-08-06,1,34,0,0,32
9880,1.807917780045051,0,0,0,10206,10212,Tuesday,8,2110,1257,sandy springs,2018-08-07,1,34,0,0,32
9881,1.5345253352577506,0,0,0,10206,10212,Wednesday,8,2110,1257,sandy springs,2018-08-08,1,34,0,1,32
9882,1.4992488907690669,0,1,0,10206,10212,Thursday,8,2110,1257,sandy springs,2018-08-09,1,34,0,1,32
9883,1.5962591131129475,0,1,0,10206,10212,Friday,8,2110,1257,sandy springs,2018-08-10,1,34,0,0,32
9884,1.384600446180844,0,1,0,10206,10212,Saturday,8,2110,1257,sandy springs,2018-08-11,1,34,0,0,32
9885,1.34932400169216,0,1,0,10206,10212,Sunday,8,2110,1257,sandy springs,2018-08-12,1,34,0,0,32
9886,1.1288462236378856,0,1,0,10206,10212,Monday,8,2110,1257,sandy springs,2018-08-13,1,34,0,0,33
9887,1.2699520015926211,0,1,0,10206,10212,Tuesday,8,2110,1257,sandy springs,2018-08-14,1,34,0,0,33
9888,1.393419557303015,0,1,0,10206,10212,Wednesday,8,2110,1257,sandy springs,2018-08-15,1,34,0,0,33
9889,1.3757813350586732,0,1,0,10206,10212,Thursday,8,2110,1257,sandy springs,2018-08-16,1,34,0,0,33
9890,1.340504890569989,0,1,0,10206,10212,Friday,8,2110,1257,sandy springs,2018-08-17,1,34,0,1,33
9891,1.472791557402554,0,1,0,10206,10212,Saturday,8,2110,1257,sandy springs,2018-08-18,1,34,0,1,33
9892,1.1817608903709116,0,1,0,10206,10212,Sunday,8,2110,1257,sandy springs,2018-08-19,1,34,0,1,33
9893,1.2258564459817665,0,1,0,10206,10212,Monday,8,2110,1257,sandy springs,2018-08-20,1,34,0,1,34
9894,1.6227164464794606,0,1,0,10206,10212,Tuesday,8,2110,1257,sandy springs,2018-08-21,1,34,0,1,34
9895,1.490429779646896,0,1,0,10206,10212,Wednesday,8,2110,1257,sandy springs,2018-08-22,1,34,0,0,34
9896,1.446334224036041,0,1,0,10206,10212,Thursday,8,2110,1257,sandy springs,2018-08-23,1,34,0,0,34
9897,1.6932693354568285,0,1,0,10206,10212,Friday,8,2110,1257,sandy springs,2018-08-24,1,34,0,0,34
9898,1.737364891067683,0,1,0,10206,10212,Saturday,8,2110,1257,sandy springs,2018-08-25,1,34,0,0,34
9899,1.5168871130134087,0,1,0,10206,10212,Sunday,8,2110,1257,sandy springs,2018-08-26,1,34,0,0,34
9900,1.2170373348595953,0,1,0,10206,10212,Monday,8,2110,1257,sandy springs,2018-08-27,1,34,0,0,35
9901,1.393419557303015,0,1,0,10206,10212,Tuesday,8,2110,1257,sandy springs,2018-08-28,1,34,0,0,35
9902,1.2611328904704504,0,1,0,10206,10212,Wednesday,8,2110,1257,sandy springs,2018-08-29,1,34,0,0,35
9903,1.2875902238369632,0,1,0,10206,10212,Thursday,8,2110,1257,sandy springs,2018-08-30,1,34,0,0,35
9904,1.2523137793482793,0,1,0,10206,10212,Friday,8,2110,1257,sandy springs,2018-08-31,1,34,0,0,35
9905,1.2787711127147925,0,1,0,10206,10212,Saturday,9,2110,1257,sandy springs,2018-09-01,1,34,0,0,35
9906,1.2523137793482793,0,1,0,10206,10212,Sunday,9,2110,1257,sandy springs,2018-09-02,1,34,0,0,35
9907,1.2082182237374244,0,1,0,10206,10212,Monday,9,2110,1257,sandy springs,2018-09-03,1,34,0,0,36
9908,1.1993991126152534,0,1,0,10206,10212,Tuesday,9,2110,1257,sandy springs,2018-09-04,1,34,0,0,36
9909,1.402238668425186,0,1,0,10206,10212,Wednesday,9,2110,1257,sandy springs,2018-09-05,1,34,0,0,36
9910,1.384600446180844,0,1,0,10206,10212,Thursday,9,2110,1257,sandy springs,2018-09-06,1,34,0,0,36
9911,2.755512390520717,0,0,0,10206,10114,Thursday,7,2110,1257,sandy springs,2018-07-12,1,34,0,0,28
9912,2.8521970358021456,0,0,0,10206,10114,Friday,7,2110,1257,sandy springs,2018-07-13,1,34,0,1,28
9913,2.4378342703103084,0,0,0,10206,10114,Saturday,7,2110,1257,sandy springs,2018-07-14,1,34,0,0,28
9914,2.617391468690104,0,0,0,10206,10114,Sunday,7,2110,1257,sandy springs,2018-07-15,1,34,0,1,28
9915,2.292807302388165,0,0,0,10206,10114,Monday,7,2110,1257,sandy springs,2018-07-16,1,34,0,1,29
9916,2.4585524085849,0,0,0,10206,10114,Tuesday,7,2110,1257,sandy springs,2018-07-17,1,34,0,0,29
9917,2.9903179576327577,0,0,0,10206,10114,Wednesday,7,2110,1257,sandy springs,2018-07-18,1,34,0,0,29
9918,2.6519216991477577,0,0,0,10206,10114,Thursday,7,2110,1257,sandy springs,2018-07-19,1,34,0,1,29
9919,2.810760759252961,0,0,0,10206,10114,Friday,7,2110,1257,sandy springs,2018-07-20,1,34,0,0,29
9920,2.6864519296054103,0,0,0,10206,10114,Saturday,7,2110,1257,sandy springs,2018-07-21,1,34,0,1,29
9921,3.335620262209289,0,0,0,10206,10114,Sunday,7,2110,1257,sandy springs,2018-07-22,1,34,0,1,29
9922,2.9765058654496968,0,0,0,10206,10114,Monday,7,2110,1257,sandy springs,2018-07-23,1,34,0,1,30
9923,2.5759551921409205,0,0,0,10206,10114,Tuesday,7,2110,1257,sandy springs,2018-07-24,1,34,0,1,30
9924,2.693357975696941,0,0,0,10206,10114,Wednesday,7,2110,1257,sandy springs,2018-07-25,1,34,0,0,30
9925,2.4861765929510224,0,0,0,10206,10114,Thursday,7,2110,1257,sandy springs,2018-07-26,1,34,0,0,30
9926,2.6519216991477577,0,0,0,10206,10114,Friday,7,2110,1257,sandy springs,2018-07-27,1,34,0,0,30
9927,2.5068947312256142,0,0,0,10206,10114,Saturday,7,2110,1257,sandy springs,2018-07-28,1,34,0,0,30
9928,3.038660280273472,0,0,0,10206,10114,Sunday,7,2110,1257,sandy springs,2018-07-29,1,34,0,0,30
9929,2.34114962502888,0,0,0,10206,10114,Monday,7,2110,1257,sandy springs,2018-07-30,1,34,0,0,31
9930,2.9972240037242885,0,0,0,10206,10114,Tuesday,7,2110,1257,sandy springs,2018-07-31,1,34,0,1,31
9931,2.9765058654496968,0,0,0,10206,10114,Wednesday,8,2110,1257,sandy springs,2018-08-01,1,34,0,1,31
9932,2.658827745239288,0,0,0,10206,10114,Friday,8,2110,1257,sandy springs,2018-08-03,1,34,0,0,31
9933,2.948881681083574,0,0,0,10206,10114,Saturday,8,2110,1257,sandy springs,2018-08-04,1,34,0,0,31
9934,2.5552370538663287,0,0,0,10206,10114,Sunday,8,2110,1257,sandy springs,2018-08-05,1,34,0,0,31
9935,3.1560630638294924,0,0,0,10206,10114,Monday,8,2110,1257,sandy springs,2018-08-06,1,34,0,0,32
9936,2.693357975696941,0,0,0,10206,10114,Tuesday,8,2110,1257,sandy springs,2018-08-07,1,34,0,0,32
9937,2.8314788975275533,0,0,0,10206,10114,Wednesday,8,2110,1257,sandy springs,2018-08-08,1,34,0,1,32
9938,2.866009127985207,0,1,0,10206,10114,Thursday,8,2110,1257,sandy springs,2018-08-09,1,34,0,1,32
9939,3.2872779395685745,0,1,0,10206,10114,Friday,8,2110,1257,sandy springs,2018-08-10,1,34,0,0,32
9940,2.810760759252961,0,1,0,10206,10114,Saturday,8,2110,1257,sandy springs,2018-08-11,1,34,0,0,32
9941,2.9765058654496968,0,1,0,10206,10114,Sunday,8,2110,1257,sandy springs,2018-08-12,1,34,0,0,32
9942,2.4861765929510224,0,1,0,10206,10114,Monday,8,2110,1257,sandy springs,2018-08-13,1,34,0,0,33
9943,2.7900426209783697,0,1,0,10206,10114,Tuesday,8,2110,1257,sandy springs,2018-08-14,1,34,0,0,33
9944,2.734794252246125,0,1,0,10206,10114,Wednesday,8,2110,1257,sandy springs,2018-08-15,1,34,0,0,33
9945,2.7417002983376557,0,1,0,10206,10114,Thursday,8,2110,1257,sandy springs,2018-08-16,1,34,0,0,33
9946,2.9074454045343905,0,1,0,10206,10114,Friday,8,2110,1257,sandy springs,2018-08-17,1,34,0,1,33
9947,2.645015653056227,0,1,0,10206,10114,Saturday,8,2110,1257,sandy springs,2018-08-18,1,34,0,1,33
9948,2.8729151740767374,0,1,0,10206,10114,Sunday,8,2110,1257,sandy springs,2018-08-19,1,34,0,1,33
9949,2.4930826390425533,0,1,0,10206,10114,Monday,8,2110,1257,sandy springs,2018-08-20,1,34,0,1,34
9950,3.1905932942871456,0,1,0,10206,10114,Tuesday,8,2110,1257,sandy springs,2018-08-21,1,34,0,1,34
9951,2.769324482703778,0,1,0,10206,10114,Wednesday,8,2110,1257,sandy springs,2018-08-22,1,34,0,0,34
9952,2.603579376507043,0,1,0,10206,10114,Thursday,8,2110,1257,sandy springs,2018-08-23,1,34,0,0,34
9953,2.983411911541227,0,1,0,10206,10114,Friday,8,2110,1257,sandy springs,2018-08-24,1,34,0,0,34
9954,3.218217478653268,0,1,0,10206,10114,Saturday,8,2110,1257,sandy springs,2018-08-25,1,34,0,0,34
9955,3.232029570836329,0,1,0,10206,10114,Sunday,8,2110,1257,sandy springs,2018-08-26,1,34,0,0,34
9956,2.9972240037242885,0,1,0,10206,10114,Monday,8,2110,1257,sandy springs,2018-08-27,1,34,0,0,35
9957,2.838384943619084,0,1,0,10206,10114,Tuesday,8,2110,1257,sandy springs,2018-08-28,1,34,0,0,35
9958,2.7209821600630635,0,1,0,10206,10114,Wednesday,8,2110,1257,sandy springs,2018-08-29,1,34,0,0,35
9959,2.513800777317145,0,1,0,10206,10114,Thursday,8,2110,1257,sandy springs,2018-08-30,1,34,0,0,35
9960,2.5966733304155123,0,1,0,10206,10114,Friday,8,2110,1257,sandy springs,2018-08-31,1,34,0,0,35
9961,2.631203560873165,0,1,0,10206,10114,Saturday,9,2110,1257,sandy springs,2018-09-01,1,34,0,0,35
9962,2.534518915591737,0,1,0,10206,10114,Sunday,9,2110,1257,sandy springs,2018-09-02,1,34,0,0,35
9963,2.472364500767961,0,1,0,10206,10114,Monday,9,2110,1257,sandy springs,2018-09-03,1,34,0,0,36
9964,2.5068947312256142,0,1,0,10206,10114,Tuesday,9,2110,1257,sandy springs,2018-09-04,1,34,0,0,36
9965,2.624297514781635,0,1,0,10206,10114,Wednesday,9,2110,1257,sandy springs,2018-09-05,1,34,0,0,36
9966,2.803854713161431,0,1,0,10206,10114,Thursday,9,2110,1257,sandy springs,2018-09-06,1,34,0,0,36
9967,1.3341880132383417,0,0,0,10206,10113,Thursday,7,2110,1257,sandy springs,2018-07-12,1,34,0,0,28
9968,1.3810016277379324,0,0,0,10206,10113,Friday,7,2110,1257,sandy springs,2018-07-13,1,34,0,1,28
9969,1.3341880132383417,0,0,0,10206,10113,Saturday,7,2110,1257,sandy springs,2018-07-14,1,34,0,0,28
9970,1.2347090824267108,0,0,0,10206,10113,Sunday,7,2110,1257,sandy springs,2018-07-15,1,34,0,1,28
9971,1.4278152422375234,0,0,0,10206,10113,Monday,7,2110,1257,sandy springs,2018-07-16,1,34,0,1,29
9972,1.4102601368001768,0,0,0,10206,10113,Tuesday,7,2110,1257,sandy springs,2018-07-17,1,34,0,0,29
9973,1.6969935256101711,0,0,0,10206,10113,Wednesday,7,2110,1257,sandy springs,2018-07-18,1,34,0,0,29
9974,1.6852901219852734,0,0,0,10206,10113,Thursday,7,2110,1257,sandy springs,2018-07-19,1,34,0,1,29
9975,1.4570737512997678,0,0,0,10206,10113,Friday,7,2110,1257,sandy springs,2018-07-20,1,34,0,0,29
9976,1.2873743987387505,0,0,0,10206,10113,Saturday,7,2110,1257,sandy springs,2018-07-21,1,34,0,1,29
9977,1.8198792636715972,0,0,0,10206,10113,Sunday,7,2110,1257,sandy springs,2018-07-22,1,34,0,1,29
9978,1.3107812059885462,0,0,0,10206,10113,Monday,7,2110,1257,sandy springs,2018-07-23,1,34,0,1,30
9979,1.4687771549246655,0,0,0,10206,10113,Tuesday,7,2110,1257,sandy springs,2018-07-24,1,34,0,1,30
9980,1.439518645862421,0,0,0,10206,10113,Wednesday,7,2110,1257,sandy springs,2018-07-25,1,34,0,0,30
9981,1.3400397150507906,0,0,0,10206,10113,Thursday,7,2110,1257,sandy springs,2018-07-26,1,34,0,0,30
9982,1.357594820488137,0,0,0,10206,10113,Friday,7,2110,1257,sandy springs,2018-07-27,1,34,0,0,30
9983,1.351743118675688,0,0,0,10206,10113,Saturday,7,2110,1257,sandy springs,2018-07-28,1,34,0,0,30
9984,1.7672139473595576,0,0,0,10206,10113,Sunday,7,2110,1257,sandy springs,2018-07-29,1,34,0,0,30
9985,1.1586369588648755,0,0,0,10206,10113,Monday,7,2110,1257,sandy springs,2018-07-30,1,34,0,0,31
9986,1.398556733175279,0,0,0,10206,10113,Tuesday,7,2110,1257,sandy springs,2018-07-31,1,34,0,1,31
9987,1.439518645862421,0,0,0,10206,10113,Wednesday,8,2110,1257,sandy springs,2018-08-01,1,34,0,1,31
9988,1.4980356639869097,0,0,0,10206,10113,Friday,8,2110,1257,sandy springs,2018-08-03,1,34,0,0,31
9989,1.3927050313628302,0,0,0,10206,10113,Saturday,8,2110,1257,sandy springs,2018-08-04,1,34,0,0,31
9990,1.533145874861603,0,0,0,10206,10113,Sunday,8,2110,1257,sandy springs,2018-08-05,1,34,0,0,31
9991,1.579959489361194,0,0,0,10206,10113,Monday,8,2110,1257,sandy springs,2018-08-06,1,34,0,0,32
9992,1.7789173509844554,0,0,0,10206,10113,Tuesday,8,2110,1257,sandy springs,2018-08-07,1,34,0,0,32
9993,1.492183962174461,0,0,0,10206,10113,Wednesday,8,2110,1257,sandy springs,2018-08-08,1,34,0,1,32
9994,1.462925453112217,0,1,0,10206,10113,Thursday,8,2110,1257,sandy springs,2018-08-09,1,34,0,1,32
9995,1.790620754609353,0,1,0,10206,10113,Friday,8,2110,1257,sandy springs,2018-08-10,1,34,0,0,32
9996,1.4570737512997678,0,1,0,10206,10113,Saturday,8,2110,1257,sandy springs,2018-08-11,1,34,0,0,32
9997,1.386853329550381,0,1,0,10206,10113,Sunday,8,2110,1257,sandy springs,2018-08-12,1,34,0,0,32
9998,1.2347090824267108,0,1,0,10206,10113,Monday,8,2110,1257,sandy springs,2018-08-13,1,34,0,0,33
9999,1.3400397150507906,0,1,0,10206,10113,Tuesday,8,2110,1257,sandy springs,2018-08-14,1,34,0,0,33
10000,1.5682560857362962,0,1,0,10206,10113,Wednesday,8,2110,1257,sandy springs,2018-08-15,1,34,0,0,33
10001,1.3400397150507906,0,1,0,10206,10113,Thursday,8,2110,1257,sandy springs,2018-08-16,1,34,0,0,33
10002,1.439518645862421,0,1,0,10206,10113,Friday,8,2110,1257,sandy springs,2018-08-17,1,34,0,1,33
10003,1.4746288567371144,0,1,0,10206,10113,Saturday,8,2110,1257,sandy springs,2018-08-18,1,34,0,1,33
10004,1.3400397150507906,0,1,0,10206,10113,Sunday,8,2110,1257,sandy springs,2018-08-19,1,34,0,1,33
10005,1.3458914168632394,0,1,0,10206,10113,Monday,8,2110,1257,sandy springs,2018-08-20,1,34,0,1,34
10006,1.7847690527969042,0,1,0,10206,10113,Tuesday,8,2110,1257,sandy springs,2018-08-21,1,34,0,1,34
10007,1.579959489361194,0,1,0,10206,10113,Wednesday,8,2110,1257,sandy springs,2018-08-22,1,34,0,0,34
10008,1.462925453112217,0,1,0,10206,10113,Thursday,8,2110,1257,sandy springs,2018-08-23,1,34,0,0,34
10009,1.5916628929860916,0,1,0,10206,10113,Friday,8,2110,1257,sandy springs,2018-08-24,1,34,0,0,34
10010,1.843286070921393,0,1,0,10206,10113,Saturday,8,2110,1257,sandy springs,2018-08-25,1,34,0,0,34
10011,1.5155907694242563,0,1,0,10206,10113,Sunday,8,2110,1257,sandy springs,2018-08-26,1,34,0,0,34
10012,1.3751499259254836,0,1,0,10206,10113,Monday,8,2110,1257,sandy springs,2018-08-27,1,34,0,0,35
10013,1.451222049487319,0,1,0,10206,10113,Tuesday,8,2110,1257,sandy springs,2018-08-28,1,34,0,0,35
10014,1.3400397150507906,0,1,0,10206,10113,Wednesday,8,2110,1257,sandy springs,2018-08-29,1,34,0,0,35
10015,1.275670995113853,0,1,0,10206,10113,Thursday,8,2110,1257,sandy springs,2018-08-30,1,34,0,0,35
10016,1.3341880132383417,0,1,0,10206,10113,Friday,8,2110,1257,sandy springs,2018-08-31,1,34,0,0,35
10017,1.2932261005511994,0,1,0,10206,10113,Saturday,9,2110,1257,sandy springs,2018-09-01,1,34,0,0,35
10018,1.2639675914889552,0,1,0,10206,10113,Sunday,9,2110,1257,sandy springs,2018-09-02,1,34,0,0,35
10019,1.228857380614262,0,1,0,10206,10113,Monday,9,2110,1257,sandy springs,2018-09-03,1,34,0,0,36
10020,1.2639675914889552,0,1,0,10206,10113,Tuesday,9,2110,1257,sandy springs,2018-09-04,1,34,0,0,36
